model,state,target,target_name,posthoc_identity,own_object_match,same_family,assisted_fallback,crop_file,crop_sha256,response_file,elapsed_seconds,answer,p_A,p_B,p_C,logp_A,logp_B,logp_C,other_token_probability
qwen3.5:4b,state_101,RGOCG12-50_12mm,12 mm round pin,DSUB_Male,False,False,False,input_crops/state_101/DSUB_Male.png,4b33b962ebb9c6ee75c0ce865988e91fcba2f1bdbb964dd35e709db436634a24,raw/qwen3.5-4b/state_101/RGOCG12-50_12mm/DSUB_Male.json,0.3004547000164166,C,0.29581287969448994,0.24256630492625406,0.45847690609452574,-1.21802818775177,-1.4164801836013794,-0.7798453569412231,0.003143909284730295
qwen3.5:4b,state_101,RGOCG8-50_8mm,8 mm round pin,DSUB_Male,False,False,False,input_crops/state_101/DSUB_Male.png,4b33b962ebb9c6ee75c0ce865988e91fcba2f1bdbb964dd35e709db436634a24,raw/qwen3.5-4b/state_101/RGOCG8-50_8mm/DSUB_Male.json,0.3062282000319101,C,0.23483215625251497,0.22581477196919503,0.5367626700670508,-1.4488842487335205,-1.4880402088165283,-0.6221992373466492,0.002590401711239254
qwen3.5:4b,state_101,USB_Male,USB connector + cable,DSUB_Male,False,False,False,input_crops/state_101/DSUB_Male.png,4b33b962ebb9c6ee75c0ce865988e91fcba2f1bdbb964dd35e709db436634a24,raw/qwen3.5-4b/state_101/USB_Male/DSUB_Male.json,0.31006109999725595,C,0.29186997638944784,0.16728108485527052,0.5371537096098151,-1.2314468622207642,-1.7880797386169434,-0.6214709877967834,0.0036952291454664943
qwen3.5:4b,state_101,DSUB_Male,DSUB connector,DSUB_Male,True,True,False,input_crops/state_101/DSUB_Male.png,4b33b962ebb9c6ee75c0ce865988e91fcba2f1bdbb964dd35e709db436634a24,raw/qwen3.5-4b/state_101/DSUB_Male/DSUB_Male.json,0.31912639999063686,A,0.7251843899942628,0.13782983038168548,0.1330154018907818,-0.3213293254375458,-1.9817354679107666,-2.0172903537750244,0.003970377733269914
qwen3.5:4b,state_202,Gear_Large,Large gear,Gear_Large,True,True,False,input_crops/state_202/Gear_Large.png,5d23b69c2449fff305773def219e59a9d80d68f1142de6cae6476b6dda8231cf,raw/qwen3.5-4b/state_202/Gear_Large/Gear_Large.json,0.38584020000416785,A,0.6775711105383179,0.13424822774206963,0.187206441041413,-0.3892407715320587,-2.0080647468566895,-1.6755433082580566,0.0009742206781994112
qwen3.5:4b,state_202,Gear_Medium,Medium gear,Gear_Large,False,True,False,input_crops/state_202/Gear_Large.png,5d23b69c2449fff305773def219e59a9d80d68f1142de6cae6476b6dda8231cf,raw/qwen3.5-4b/state_202/Gear_Medium/Gear_Large.json,0.26914989994838834,A,0.6895347216996923,0.13749957735615043,0.17157101497689378,-0.3717382252216339,-1.9841344356536865,-1.7627580165863037,0.0013946859672634426
qwen3.5:4b,state_202,Gear_Small,Small gear,Gear_Large,False,True,False,input_crops/state_202/Gear_Large.png,5d23b69c2449fff305773def219e59a9d80d68f1142de6cae6476b6dda8231cf,raw/qwen3.5-4b/state_202/Gear_Small/Gear_Large.json,0.2982851999695413,A,0.6605804022050445,0.17826818510924056,0.15987783382298518,-0.41463643312454224,-1.7244662046432495,-1.8333452939987183,0.0012735788627297184
qwen3.5:4b,state_202,Waterproof_Male,Waterproof connector,Gear_Large,False,False,False,input_crops/state_202/Gear_Large.png,5d23b69c2449fff305773def219e59a9d80d68f1142de6cae6476b6dda8231cf,raw/qwen3.5-4b/state_202/Waterproof_Male/Gear_Large.json,0.29686390003189445,B,0.08484546689256685,0.45940043376484774,0.4552397400857907,-2.466923713684082,-0.7778330445289612,-0.7869310975074768,0.0005143592567946609
qwen3.5:4b,state_202,M12_Hex_Nut,M12 hex nut,Gear_Large,False,False,False,input_crops/state_202/Gear_Large.png,5d23b69c2449fff305773def219e59a9d80d68f1142de6cae6476b6dda8231cf,raw/qwen3.5-4b/state_202/M12_Hex_Nut/Gear_Large.json,0.2756282999762334,C,0.07696061591137572,0.35083998885625833,0.5712078708532251,-2.5644614696502686,-1.0474250316619873,-0.5600020885467529,0.0009915243791408512
qwen3.5:4b,state_202,M16_Hex_Nut,M16 hex nut,Gear_Large,False,False,False,input_crops/state_202/Gear_Large.png,5d23b69c2449fff305773def219e59a9d80d68f1142de6cae6476b6dda8231cf,raw/qwen3.5-4b/state_202/M16_Hex_Nut/Gear_Large.json,0.2963692999910563,C,0.08359708118266183,0.25743578388410604,0.6578330461567924,-2.4817466735839844,-1.3569849729537964,-0.4188041090965271,0.0011340887764397234
qwen3.5:4b,state_202,RGOCG16-50_16mm,16 mm round pin,Gear_Large,False,False,False,input_crops/state_202/Gear_Large.png,5d23b69c2449fff305773def219e59a9d80d68f1142de6cae6476b6dda8231cf,raw/qwen3.5-4b/state_202/RGOCG16-50_16mm/Gear_Large.json,0.2997882000054233,C,0.17081572204971204,0.2978712234950021,0.5306707076132716,-1.7671699523925781,-1.2110940217971802,-0.6336135864257812,0.000642346842014252
qwen3.5:4b,state_202,RGOCG12-50_12mm,12 mm round pin,Gear_Large,False,False,False,input_crops/state_202/Gear_Large.png,5d23b69c2449fff305773def219e59a9d80d68f1142de6cae6476b6dda8231cf,raw/qwen3.5-4b/state_202/RGOCG12-50_12mm/Gear_Large.json,0.3164511999930255,C,0.16505516544941456,0.31269799438622126,0.5212669372326566,-1.8014755249023438,-1.1625174283981323,-0.6514930129051208,0.000979902931707577
qwen3.5:4b,state_202,RGOCG8-50_8mm,8 mm round pin,Gear_Large,False,False,False,input_crops/state_202/Gear_Large.png,5d23b69c2449fff305773def219e59a9d80d68f1142de6cae6476b6dda8231cf,raw/qwen3.5-4b/state_202/RGOCG8-50_8mm/Gear_Large.json,0.31710790004581213,C,0.16505207632920785,0.23516330866012253,0.5985345822242516,-1.8014942407608032,-1.4474750757217407,-0.5132709741592407,0.0012500327864179983
qwen3.5:4b,state_202,USB_Male,USB connector + cable,Gear_Large,False,False,False,input_crops/state_202/Gear_Large.png,5d23b69c2449fff305773def219e59a9d80d68f1142de6cae6476b6dda8231cf,raw/qwen3.5-4b/state_202/USB_Male/Gear_Large.json,0.3104174999753013,C,0.030553653856840723,0.3037383496231704,0.6640382978577272,-3.4882709980010986,-1.1915886402130127,-0.40941545367240906,0.0016696986622617427
qwen3.5:4b,state_202,DSUB_Male,DSUB connector,Gear_Large,False,False,False,input_crops/state_202/Gear_Large.png,5d23b69c2449fff305773def219e59a9d80d68f1142de6cae6476b6dda8231cf,raw/qwen3.5-4b/state_202/DSUB_Male/Gear_Large.json,0.32806849997723475,C,0.10242921665327837,0.2695774634241356,0.626896376966009,-2.278583288192749,-1.3108994960784912,-0.46697402000427246,0.0010969429565770294
qwen3.5:4b,state_202,Gear_Large,Large gear,Gear_Medium,False,True,False,input_crops/state_202/Gear_Medium.png,108195e8929e844a87a358e143fc8be89d43ee37e14f292c33dbb8ab3199825e,raw/qwen3.5-4b/state_202/Gear_Large/Gear_Medium.json,0.36576990003231913,A,0.8026625525058094,0.10493696054079178,0.09179760690975451,-0.21982088685035706,-2.2543954849243164,-2.388169050216675,0.0006028800436442827
qwen3.5:4b,state_202,Gear_Medium,Medium gear,Gear_Medium,True,True,False,input_crops/state_202/Gear_Medium.png,108195e8929e844a87a358e143fc8be89d43ee37e14f292c33dbb8ab3199825e,raw/qwen3.5-4b/state_202/Gear_Medium/Gear_Medium.json,0.2621501999674365,A,0.8012583872519058,0.09269118849411158,0.10544376279371842,-0.22157180309295654,-2.378481864929199,-2.249577522277832,0.000606661460264224
qwen3.5:4b,state_202,Gear_Small,Small gear,Gear_Medium,False,True,False,input_crops/state_202/Gear_Medium.png,108195e8929e844a87a358e143fc8be89d43ee37e14f292c33dbb8ab3199825e,raw/qwen3.5-4b/state_202/Gear_Small/Gear_Medium.json,0.2769470000057481,A,0.7943680887542294,0.10262621491742648,0.10222630820380635,-0.23020833730697632,-2.2766618728637695,-2.2805662155151367,0.0007793881245377055
qwen3.5:4b,state_202,Waterproof_Male,Waterproof connector,Gear_Medium,False,False,False,input_crops/state_202/Gear_Medium.png,108195e8929e844a87a358e143fc8be89d43ee37e14f292c33dbb8ab3199825e,raw/qwen3.5-4b/state_202/Waterproof_Male/Gear_Medium.json,0.3136782000074163,C,0.04094779893955259,0.42854550695614624,0.5300608754839411,-3.1954572200775146,-0.8473583459854126,-0.6347634196281433,0.00044581862036008335
qwen3.5:4b,state_202,M12_Hex_Nut,M12 hex nut,Gear_Medium,False,False,False,input_crops/state_202/Gear_Medium.png,108195e8929e844a87a358e143fc8be89d43ee37e14f292c33dbb8ab3199825e,raw/qwen3.5-4b/state_202/M12_Hex_Nut/Gear_Medium.json,0.3043483999790624,C,0.066029950975461,0.3070837959059645,0.6259372739145826,-2.717646837234497,-1.180634617805481,-0.4685051143169403,0.0009489792039918399
qwen3.5:4b,state_202,M16_Hex_Nut,M16 hex nut,Gear_Medium,False,False,False,input_crops/state_202/Gear_Medium.png,108195e8929e844a87a358e143fc8be89d43ee37e14f292c33dbb8ab3199825e,raw/qwen3.5-4b/state_202/M16_Hex_Nut/Gear_Medium.json,0.30580939998617396,C,0.05386762947582858,0.26268072615482124,0.6828850002943917,-2.9212255477905273,-1.3368159532546997,-0.3814288079738617,0.0005666440749585444
qwen3.5:4b,state_202,RGOCG16-50_16mm,16 mm round pin,Gear_Medium,False,False,False,input_crops/state_202/Gear_Medium.png,108195e8929e844a87a358e143fc8be89d43ee37e14f292c33dbb8ab3199825e,raw/qwen3.5-4b/state_202/RGOCG16-50_16mm/Gear_Medium.json,0.3677651000325568,C,0.07525287366096442,0.2762160362188619,0.6473140112107436,-2.5869011878967285,-1.286571979522705,-0.43492376804351807,0.0012170789094300138
qwen3.5:4b,state_202,RGOCG12-50_12mm,12 mm round pin,Gear_Medium,False,False,False,input_crops/state_202/Gear_Medium.png,108195e8929e844a87a358e143fc8be89d43ee37e14f292c33dbb8ab3199825e,raw/qwen3.5-4b/state_202/RGOCG12-50_12mm/Gear_Medium.json,0.33052580000367016,C,0.06221676124109846,0.2908560464923204,0.6459215871743645,-2.7771308422088623,-1.2349268198013306,-0.4370771646499634,0.0010056050922165882
qwen3.5:4b,state_202,RGOCG8-50_8mm,8 mm round pin,Gear_Medium,False,False,False,input_crops/state_202/Gear_Medium.png,108195e8929e844a87a358e143fc8be89d43ee37e14f292c33dbb8ab3199825e,raw/qwen3.5-4b/state_202/RGOCG8-50_8mm/Gear_Medium.json,0.3394349000300281,C,0.12386435658834608,0.2175177059332669,0.6573246706219046,-2.0885682106018066,-1.525475025177002,-0.4195772111415863,0.0012932668564824557
qwen3.5:4b,state_202,USB_Male,USB connector + cable,Gear_Medium,False,False,False,input_crops/state_202/Gear_Medium.png,108195e8929e844a87a358e143fc8be89d43ee37e14f292c33dbb8ab3199825e,raw/qwen3.5-4b/state_202/USB_Male/Gear_Medium.json,0.3369149999925867,C,0.02915874753469313,0.1153550302862215,0.8538812411915663,-3.5350003242492676,-2.159740686416626,-0.15796315670013428,0.0016049809875191556
qwen3.5:4b,state_202,DSUB_Male,DSUB connector,Gear_Medium,False,False,False,input_crops/state_202/Gear_Medium.png,108195e8929e844a87a358e143fc8be89d43ee37e14f292c33dbb8ab3199825e,raw/qwen3.5-4b/state_202/DSUB_Male/Gear_Medium.json,0.3461325000389479,C,0.036905907707013116,0.15522858487426863,0.8063578049696558,-3.2993836402893066,-1.8628565073013306,-0.21522770822048187,0.001507702449062398
qwen3.5:4b,state_202,Gear_Large,Large gear,Gear_Small,False,True,False,input_crops/state_202/Gear_Small.png,1ba202f6a7dcb3dfb5dfcd5cb62a942310b21b59276bb4441319fd2102e2a13f,raw/qwen3.5-4b/state_202/Gear_Large/Gear_Small.json,0.3859867000137456,A,0.7174407189554329,0.16794863750468458,0.11428420508358571,-0.3320649564266205,-1.7840970754623413,-2.169066905975342,0.0003264384562967626
qwen3.5:4b,state_202,Gear_Medium,Medium gear,Gear_Small,False,True,False,input_crops/state_202/Gear_Small.png,1ba202f6a7dcb3dfb5dfcd5cb62a942310b21b59276bb4441319fd2102e2a13f,raw/qwen3.5-4b/state_202/Gear_Medium/Gear_Small.json,0.31126580003183335,A,0.6792448678797771,0.1893692812646442,0.13095153449008679,-0.38677358627319336,-1.6640563011169434,-2.032927989959717,0.0004343163654919602
qwen3.5:4b,state_202,Gear_Small,Small gear,Gear_Small,True,True,False,input_crops/state_202/Gear_Small.png,1ba202f6a7dcb3dfb5dfcd5cb62a942310b21b59276bb4441319fd2102e2a13f,raw/qwen3.5-4b/state_202/Gear_Small/Gear_Small.json,0.27497219998622313,A,0.7646126243912581,0.13346716276953638,0.10146173570219719,-0.26838594675064087,-2.013899803161621,-2.2880735397338867,0.0004584771370083063
qwen3.5:4b,state_202,Waterproof_Male,Waterproof connector,Gear_Small,False,False,False,input_crops/state_202/Gear_Small.png,1ba202f6a7dcb3dfb5dfcd5cb62a942310b21b59276bb4441319fd2102e2a13f,raw/qwen3.5-4b/state_202/Waterproof_Male/Gear_Small.json,0.29677580000134185,C,0.10977764454076865,0.22567696072021917,0.6638077461686162,-2.2092983722686768,-1.4886506795883179,-0.4097627103328705,0.0007376485703960434
qwen3.5:4b,state_202,M12_Hex_Nut,M12 hex nut,Gear_Small,False,False,False,input_crops/state_202/Gear_Small.png,1ba202f6a7dcb3dfb5dfcd5cb62a942310b21b59276bb4441319fd2102e2a13f,raw/qwen3.5-4b/state_202/M12_Hex_Nut/Gear_Small.json,0.29045999998925254,C,0.1486700280409403,0.3142761877386497,0.5365313745673502,-1.906026005744934,-1.1574831008911133,-0.62263023853302,0.0005224096530598299
qwen3.5:4b,state_202,M16_Hex_Nut,M16 hex nut,Gear_Small,False,False,False,input_crops/state_202/Gear_Small.png,1ba202f6a7dcb3dfb5dfcd5cb62a942310b21b59276bb4441319fd2102e2a13f,raw/qwen3.5-4b/state_202/M16_Hex_Nut/Gear_Small.json,0.31839239998953417,C,0.3353840484327576,0.2498369143519249,0.41418667800639636,-1.0924789905548096,-1.3869469165802002,-0.8814384937286377,0.0005923592089212004
qwen3.5:4b,state_202,RGOCG16-50_16mm,16 mm round pin,Gear_Small,False,False,False,input_crops/state_202/Gear_Small.png,1ba202f6a7dcb3dfb5dfcd5cb62a942310b21b59276bb4441319fd2102e2a13f,raw/qwen3.5-4b/state_202/RGOCG16-50_16mm/Gear_Small.json,0.3108320000465028,C,0.14797319106846246,0.3244607189265685,0.527001384389362,-1.91072416305542,-1.1255908012390137,-0.6405521035194397,0.000564705615607064
qwen3.5:4b,state_202,RGOCG12-50_12mm,12 mm round pin,Gear_Small,False,False,False,input_crops/state_202/Gear_Small.png,1ba202f6a7dcb3dfb5dfcd5cb62a942310b21b59276bb4441319fd2102e2a13f,raw/qwen3.5-4b/state_202/RGOCG12-50_12mm/Gear_Small.json,0.31335179996676743,C,0.17952069151209404,0.2959739373181008,0.523972044878455,-1.717464804649353,-1.2174838781356812,-0.6463169455528259,0.0005333262913502779
qwen3.5:4b,state_202,RGOCG8-50_8mm,8 mm round pin,Gear_Small,False,False,False,input_crops/state_202/Gear_Small.png,1ba202f6a7dcb3dfb5dfcd5cb62a942310b21b59276bb4441319fd2102e2a13f,raw/qwen3.5-4b/state_202/RGOCG8-50_8mm/Gear_Small.json,0.3246538999956101,C,0.19476482259007735,0.3493421540084088,0.4551468684988011,-1.6359624862670898,-1.0517034530639648,-0.787135124206543,0.0007461549027127923
qwen3.5:4b,state_202,USB_Male,USB connector + cable,Gear_Small,False,False,False,input_crops/state_202/Gear_Small.png,1ba202f6a7dcb3dfb5dfcd5cb62a942310b21b59276bb4441319fd2102e2a13f,raw/qwen3.5-4b/state_202/USB_Male/Gear_Small.json,0.3267499999492429,C,0.06703653501638802,0.1341549909442848,0.7983278636364411,-2.702517509460449,-2.0087594985961914,-0.22523590922355652,0.0004806104028860503
qwen3.5:4b,state_202,DSUB_Male,DSUB connector,Gear_Small,False,False,False,input_crops/state_202/Gear_Small.png,1ba202f6a7dcb3dfb5dfcd5cb62a942310b21b59276bb4441319fd2102e2a13f,raw/qwen3.5-4b/state_202/DSUB_Male/Gear_Small.json,0.33277959999395534,C,0.15221156666021163,0.1261490616451909,0.720896015271382,-1.8824838399887085,-2.070291042327881,-0.3272603750228882,0.0007433564232154355
qwen3.5:4b,state_202,Gear_Large,Large gear,Waterproof_Male,False,False,False,input_crops/state_202/Waterproof_Male.png,7cc62a5ff425def58574827d00781d4317eb510bf765d2165d2b375c4555a81c,raw/qwen3.5-4b/state_202/Gear_Large/Waterproof_Male.json,0.4142656000331044,C,0.24264673408977827,0.1613630910301343,0.5943980690323752,-1.4161486625671387,-1.8240982294082642,-0.5202060341835022,0.0015921058477121885
qwen3.5:4b,state_202,Gear_Medium,Medium gear,Waterproof_Male,False,False,False,input_crops/state_202/Waterproof_Male.png,7cc62a5ff425def58574827d00781d4317eb510bf765d2165d2b375c4555a81c,raw/qwen3.5-4b/state_202/Gear_Medium/Waterproof_Male.json,0.3000832999823615,C,0.21054529998694588,0.1329867044113824,0.6543001481189356,-1.5580544471740723,-2.0175061225891113,-0.42418909072875977,0.0021678474827361294
qwen3.5:4b,state_202,Gear_Small,Small gear,Waterproof_Male,False,False,False,input_crops/state_202/Waterproof_Male.png,7cc62a5ff425def58574827d00781d4317eb510bf765d2165d2b375c4555a81c,raw/qwen3.5-4b/state_202/Gear_Small/Waterproof_Male.json,0.28421569999773055,C,0.24951519850579867,0.16813148900353095,0.580635012881606,-1.3882354497909546,-1.7830089330673218,-0.5436329245567322,0.0017182996090643332
qwen3.5:4b,state_202,Waterproof_Male,Waterproof connector,Waterproof_Male,True,True,False,input_crops/state_202/Waterproof_Male.png,7cc62a5ff425def58574827d00781d4317eb510bf765d2165d2b375c4555a81c,raw/qwen3.5-4b/state_202/Waterproof_Male/Waterproof_Male.json,0.29959940002299845,A,0.6959017021453745,0.1271136680598354,0.17577639814350243,-0.3625468611717224,-2.062673568725586,-1.7385425567626953,0.0012082316512876945
qwen3.5:4b,state_202,M12_Hex_Nut,M12 hex nut,Waterproof_Male,False,False,False,input_crops/state_202/Waterproof_Male.png,7cc62a5ff425def58574827d00781d4317eb510bf765d2165d2b375c4555a81c,raw/qwen3.5-4b/state_202/M12_Hex_Nut/Waterproof_Male.json,0.3073609000421129,C,0.12809453726157952,0.11743052378521719,0.7527507544649309,-2.0549867153167725,-2.1419084072113037,-0.2840211093425751,0.0017241844882723845
qwen3.5:4b,state_202,M16_Hex_Nut,M16 hex nut,Waterproof_Male,False,False,False,input_crops/state_202/Waterproof_Male.png,7cc62a5ff425def58574827d00781d4317eb510bf765d2165d2b375c4555a81c,raw/qwen3.5-4b/state_202/M16_Hex_Nut/Waterproof_Male.json,0.32045060000382364,C,0.1509001012375061,0.13037138951030613,0.716599704533305,-1.8911372423171997,-2.037368059158325,-0.333237886428833,0.002128804718882771
qwen3.5:4b,state_202,RGOCG16-50_16mm,16 mm round pin,Waterproof_Male,False,False,False,input_crops/state_202/Waterproof_Male.png,7cc62a5ff425def58574827d00781d4317eb510bf765d2165d2b375c4555a81c,raw/qwen3.5-4b/state_202/RGOCG16-50_16mm/Waterproof_Male.json,0.31441190000623465,C,0.23437115337414116,0.13938412215622306,0.6244928179562079,-1.4508492946624756,-1.9705216884613037,-0.4708154499530792,0.0017519065134278256
qwen3.5:4b,state_202,RGOCG12-50_12mm,12 mm round pin,Waterproof_Male,False,False,False,input_crops/state_202/Waterproof_Male.png,7cc62a5ff425def58574827d00781d4317eb510bf765d2165d2b375c4555a81c,raw/qwen3.5-4b/state_202/RGOCG12-50_12mm/Waterproof_Male.json,0.30905059998622164,C,0.24107737392036843,0.1347293248317394,0.6221769961059097,-1.4226373434066772,-2.0044875144958496,-0.4745306670665741,0.0020163051419824773
qwen3.5:4b,state_202,RGOCG8-50_8mm,8 mm round pin,Waterproof_Male,False,False,False,input_crops/state_202/Waterproof_Male.png,7cc62a5ff425def58574827d00781d4317eb510bf765d2165d2b375c4555a81c,raw/qwen3.5-4b/state_202/RGOCG8-50_8mm/Waterproof_Male.json,0.3209023000090383,C,0.25294134156760756,0.15760911046297496,0.5870807920871057,-1.3745976686477661,-1.8476372957229614,-0.5325928330421448,0.0023687558823117794
qwen3.5:4b,state_202,USB_Male,USB connector + cable,Waterproof_Male,False,False,False,input_crops/state_202/Waterproof_Male.png,7cc62a5ff425def58574827d00781d4317eb510bf765d2165d2b375c4555a81c,raw/qwen3.5-4b/state_202/USB_Male/Waterproof_Male.json,0.3203149000182748,C,0.1502298424224701,0.09604042264958675,0.7521040439243714,-1.8955888748168945,-2.3429861068725586,-0.2848806083202362,0.0016256910035717942
qwen3.5:4b,state_202,DSUB_Male,DSUB connector,Waterproof_Male,False,False,False,input_crops/state_202/Waterproof_Male.png,7cc62a5ff425def58574827d00781d4317eb510bf765d2165d2b375c4555a81c,raw/qwen3.5-4b/state_202/DSUB_Male/Waterproof_Male.json,0.34513049997622147,C,0.20742075524506537,0.13260275499682891,0.6573750379317884,-1.5730059146881104,-2.020397424697876,-0.41950058937072754,0.0026014518263173247
qwen3.5:4b,state_202,Gear_Large,Large gear,M12_Hex_Nut,False,False,False,input_crops/state_202/M12_Hex_Nut.png,3718dec057ac940d14b25b665ed81c8e846d2ffe0ea118f40903b6a5da604056,raw/qwen3.5-4b/state_202/Gear_Large/M12_Hex_Nut.json,0.3744035000563599,A,0.6411496412026078,0.06574087148153604,0.2922452926358109,-0.4444923996925354,-2.722034454345703,-1.2301617860794067,0.0008641946800452827
qwen3.5:4b,state_202,Gear_Medium,Medium gear,M12_Hex_Nut,False,False,False,input_crops/state_202/M12_Hex_Nut.png,3718dec057ac940d14b25b665ed81c8e846d2ffe0ea118f40903b6a5da604056,raw/qwen3.5-4b/state_202/Gear_Medium/M12_Hex_Nut.json,0.31521149998297915,A,0.6523000693260603,0.08022398308382572,0.2662938061079037,-0.42725059390068054,-2.522932767868042,-1.3231550455093384,0.0011821414822101861
qwen3.5:4b,state_202,Gear_Small,Small gear,M12_Hex_Nut,False,False,False,input_crops/state_202/M12_Hex_Nut.png,3718dec057ac940d14b25b665ed81c8e846d2ffe0ea118f40903b6a5da604056,raw/qwen3.5-4b/state_202/Gear_Small/M12_Hex_Nut.json,0.2817670000367798,A,0.6611332230303729,0.08385270885598163,0.2540591016304288,-0.413799911737442,-2.4786934852600098,-1.3701883554458618,0.0009549664832166904
qwen3.5:4b,state_202,Waterproof_Male,Waterproof connector,M12_Hex_Nut,False,False,False,input_crops/state_202/M12_Hex_Nut.png,3718dec057ac940d14b25b665ed81c8e846d2ffe0ea118f40903b6a5da604056,raw/qwen3.5-4b/state_202/Waterproof_Male/M12_Hex_Nut.json,0.3015381000004709,A,0.6706134099122717,0.07421297715361765,0.2545516687651545,-0.39956244826316833,-2.600816249847412,-1.3682514429092407,0.0006219441689561123
qwen3.5:4b,state_202,M12_Hex_Nut,M12 hex nut,M12_Hex_Nut,True,True,False,input_crops/state_202/M12_Hex_Nut.png,3718dec057ac940d14b25b665ed81c8e846d2ffe0ea118f40903b6a5da604056,raw/qwen3.5-4b/state_202/M12_Hex_Nut/M12_Hex_Nut.json,0.30056469998089597,A,0.5912167379174877,0.0846539150335929,0.3230961100546994,-0.5255725979804993,-2.469183921813965,-1.1298054456710815,0.001033236994219977
qwen3.5:4b,state_202,M16_Hex_Nut,M16 hex nut,M12_Hex_Nut,False,True,False,input_crops/state_202/M12_Hex_Nut.png,3718dec057ac940d14b25b665ed81c8e846d2ffe0ea118f40903b6a5da604056,raw/qwen3.5-4b/state_202/M16_Hex_Nut/M12_Hex_Nut.json,0.30005249998066574,A,0.6652587717422048,0.10113725813036886,0.23220952397065173,-0.4075791835784912,-2.291276693344116,-1.4601151943206787,0.0013944461567745314
qwen3.5:4b,state_202,RGOCG16-50_16mm,16 mm round pin,M12_Hex_Nut,False,False,False,input_crops/state_202/M12_Hex_Nut.png,3718dec057ac940d14b25b665ed81c8e846d2ffe0ea118f40903b6a5da604056,raw/qwen3.5-4b/state_202/RGOCG16-50_16mm/M12_Hex_Nut.json,0.32829090004088357,C,0.2567306342515473,0.11945461125682491,0.6223500385475984,-1.3597278594970703,-2.124818801879883,-0.4742525815963745,0.0014647159440294155
qwen3.5:4b,state_202,RGOCG12-50_12mm,12 mm round pin,M12_Hex_Nut,False,False,False,input_crops/state_202/M12_Hex_Nut.png,3718dec057ac940d14b25b665ed81c8e846d2ffe0ea118f40903b6a5da604056,raw/qwen3.5-4b/state_202/RGOCG12-50_12mm/M12_Hex_Nut.json,0.326749200001359,C,0.23154923575548128,0.12799245180877375,0.6393401543373507,-1.4629627466201782,-2.055783987045288,-0.4473186433315277,0.0011181580983943284
qwen3.5:4b,state_202,RGOCG8-50_8mm,8 mm round pin,M12_Hex_Nut,False,False,False,input_crops/state_202/M12_Hex_Nut.png,3718dec057ac940d14b25b665ed81c8e846d2ffe0ea118f40903b6a5da604056,raw/qwen3.5-4b/state_202/RGOCG8-50_8mm/M12_Hex_Nut.json,0.31030279997503385,C,0.2528671460229456,0.13485961026858567,0.61069578316437,-1.3748910427093506,-2.003520965576172,-0.4931563436985016,0.0015774605440987965
qwen3.5:4b,state_202,USB_Male,USB connector + cable,M12_Hex_Nut,False,False,False,input_crops/state_202/M12_Hex_Nut.png,3718dec057ac940d14b25b665ed81c8e846d2ffe0ea118f40903b6a5da604056,raw/qwen3.5-4b/state_202/USB_Male/M12_Hex_Nut.json,0.31999059999361634,C,0.1452312323945481,0.08916124495792291,0.7633849917830687,-1.9294281005859375,-2.417308807373047,-0.26999279856681824,0.002222530864460226
qwen3.5:4b,state_202,DSUB_Male,DSUB connector,M12_Hex_Nut,False,False,False,input_crops/state_202/M12_Hex_Nut.png,3718dec057ac940d14b25b665ed81c8e846d2ffe0ea118f40903b6a5da604056,raw/qwen3.5-4b/state_202/DSUB_Male/M12_Hex_Nut.json,0.3182503000134602,C,0.3292887368724914,0.08174958050318179,0.5873767652955031,-1.1108202934265137,-2.5040946006774902,-0.5320888161659241,0.0015849173288237095
qwen3.5:4b,state_202,Gear_Large,Large gear,M16_Hex_Nut,False,False,False,input_crops/state_202/M16_Hex_Nut.png,0ba075552bcc00319db0033a5921c1693c2dd389f4f45ec5db2d02ec76429ef3,raw/qwen3.5-4b/state_202/Gear_Large/M16_Hex_Nut.json,0.36987280001631007,C,0.36799692459830935,0.15940416030030585,0.47211564358838704,-0.9996806979179382,-1.8363124132156372,-0.7505313158035278,0.0004832715129976517
qwen3.5:4b,state_202,Gear_Medium,Medium gear,M16_Hex_Nut,False,False,False,input_crops/state_202/M16_Hex_Nut.png,0ba075552bcc00319db0033a5921c1693c2dd389f4f45ec5db2d02ec76429ef3,raw/qwen3.5-4b/state_202/Gear_Medium/M16_Hex_Nut.json,0.2721705000149086,C,0.3596717541527953,0.10379173471477425,0.5358306123568538,-1.0225634574890137,-2.265368938446045,-0.62393718957901,0.0007058987755765855
qwen3.5:4b,state_202,Gear_Small,Small gear,M16_Hex_Nut,False,False,False,input_crops/state_202/M16_Hex_Nut.png,0ba075552bcc00319db0033a5921c1693c2dd389f4f45ec5db2d02ec76429ef3,raw/qwen3.5-4b/state_202/Gear_Small/M16_Hex_Nut.json,0.2889045999618247,C,0.3594953617988555,0.18069357474825143,0.45910135106404815,-1.0230540037155151,-1.710952639579773,-0.7784842848777771,0.0007097123888449852
qwen3.5:4b,state_202,Waterproof_Male,Waterproof connector,M16_Hex_Nut,False,False,False,input_crops/state_202/M16_Hex_Nut.png,0ba075552bcc00319db0033a5921c1693c2dd389f4f45ec5db2d02ec76429ef3,raw/qwen3.5-4b/state_202/Waterproof_Male/M16_Hex_Nut.json,0.2952955999644473,C,0.3640616691591461,0.18613221629475893,0.44931872811775786,-1.0104320049285889,-1.681298017501831,-0.8000227808952332,0.0004873864283371221
