model,state,target,target_name,posthoc_identity,own_object_match,same_family,assisted_fallback,crop_file,crop_sha256,response_file,elapsed_seconds,answer,p_A,p_B,p_C,logp_A,logp_B,logp_C,other_token_probability,p_A_lower,p_A_upper,p_B_lower,p_B_upper,p_C_lower,p_C_upper
gpt-6-sol,state_202,DSUB_Male,DSUB connector,RGOCG16-50_16mm,False,False,False,input_crops/state_202/RGOCG16-50_16mm.png,c85b3a16f2ee10630cb2f8f1de795a4f7653eeb4dbefbe4387be155ffc8f6a9d,raw/gpt6-sol/state_202/DSUB_Male/RGOCG16-50_16mm.json,1.524488199967891,B,,1.0,,,0.0,,,0.0,0.0001,1.0,1.0,0.0,0.0001
gpt-6-sol,state_202,Gear_Large,Large gear,RGOCG12-50_12mm,False,False,False,input_crops/state_202/RGOCG12-50_12mm.png,bbb4a034468a62ce3f34a1a319fc879384d925839ada0d367263cbcbbff41d70,raw/gpt6-sol/state_202/Gear_Large/RGOCG12-50_12mm.json,1.311646500020288,B,,0.9997710262184987,,,-0.000229,,,0.0,0.0003289737815013293,0.9997710262184987,0.9997710262184987,0.0,0.0003289737815013293
gpt-6-sol,state_202,Gear_Medium,Medium gear,RGOCG12-50_12mm,False,False,False,input_crops/state_202/RGOCG12-50_12mm.png,bbb4a034468a62ce3f34a1a319fc879384d925839ada0d367263cbcbbff41d70,raw/gpt6-sol/state_202/Gear_Medium/RGOCG12-50_12mm.json,1.5539788999594748,B,,0.9999810001804988,,,-1.9e-05,,,0.0,0.00011899981950115315,0.9999810001804988,0.9999810001804988,0.0,0.00011899981950115315
gpt-6-sol,state_202,Gear_Small,Small gear,RGOCG12-50_12mm,False,False,False,input_crops/state_202/RGOCG12-50_12mm.png,bbb4a034468a62ce3f34a1a319fc879384d925839ada0d367263cbcbbff41d70,raw/gpt6-sol/state_202/Gear_Small/RGOCG12-50_12mm.json,1.475849999987986,B,,0.9997330356413279,,,-0.000267,,,0.0,0.0003669643586721282,0.9997330356413279,0.9997330356413279,0.0,0.0003669643586721282
gpt-6-sol,state_202,Waterproof_Male,Waterproof connector,RGOCG12-50_12mm,False,False,False,input_crops/state_202/RGOCG12-50_12mm.png,bbb4a034468a62ce3f34a1a319fc879384d925839ada0d367263cbcbbff41d70,raw/gpt6-sol/state_202/Waterproof_Male/RGOCG12-50_12mm.json,1.6020722999819554,B,,0.999886006497753,,,-0.000114,,,0.0,0.00021399350224694515,0.999886006497753,0.999886006497753,0.0,0.00021399350224694515
gpt-6-sol,state_202,M12_Hex_Nut,M12 hex nut,RGOCG12-50_12mm,False,False,False,input_crops/state_202/RGOCG12-50_12mm.png,bbb4a034468a62ce3f34a1a319fc879384d925839ada0d367263cbcbbff41d70,raw/gpt6-sol/state_202/M12_Hex_Nut/RGOCG12-50_12mm.json,2.5948366000084206,B,,0.999992000032,,,-8e-06,,,0.0,0.00010799996800004977,0.999992000032,0.999992000032,0.0,0.00010799996800004977
gpt-6-sol,state_202,M16_Hex_Nut,M16 hex nut,RGOCG12-50_12mm,False,False,False,input_crops/state_202/RGOCG12-50_12mm.png,bbb4a034468a62ce3f34a1a319fc879384d925839ada0d367263cbcbbff41d70,raw/gpt6-sol/state_202/M16_Hex_Nut/RGOCG12-50_12mm.json,1.3333192999707535,B,,0.999996000008,,,-4e-06,,,0.0,0.00010399999199995893,0.999996000008,0.999996000008,0.0,0.00010399999199995893
gpt-6-sol,state_202,RGOCG16-50_16mm,16 mm round pin,RGOCG12-50_12mm,False,True,False,input_crops/state_202/RGOCG12-50_12mm.png,bbb4a034468a62ce3f34a1a319fc879384d925839ada0d367263cbcbbff41d70,raw/gpt6-sol/state_202/RGOCG16-50_16mm/RGOCG12-50_12mm.json,1.2591960999998264,A,0.9999730003644968,,,-2.7e-05,,,,0.9999730003644968,0.9999730003644968,0.0,0.00012699963550323313,0.0,0.00012699963550323313
gpt-6-sol,state_202,RGOCG12-50_12mm,12 mm round pin,RGOCG12-50_12mm,True,True,False,input_crops/state_202/RGOCG12-50_12mm.png,bbb4a034468a62ce3f34a1a319fc879384d925839ada0d367263cbcbbff41d70,raw/gpt6-sol/state_202/RGOCG12-50_12mm/RGOCG12-50_12mm.json,1.751425999973435,A,0.9999160035279012,,,-8.4e-05,,,,0.9999160035279012,0.9999160035279012,0.0,0.00018399647209877958,0.0,0.00018399647209877958
gpt-6-sol,state_202,RGOCG8-50_8mm,8 mm round pin,RGOCG12-50_12mm,False,True,False,input_crops/state_202/RGOCG12-50_12mm.png,bbb4a034468a62ce3f34a1a319fc879384d925839ada0d367263cbcbbff41d70,raw/gpt6-sol/state_202/RGOCG8-50_8mm/RGOCG12-50_12mm.json,1.5727850999683142,A,0.9999160035279012,,,-8.4e-05,,,,0.9999160035279012,0.9999160035279012,0.0,0.00018399647209877958,0.0,0.00018399647209877958
gpt-6-sol,state_202,USB_Male,USB connector + cable,RGOCG12-50_12mm,False,False,False,input_crops/state_202/RGOCG12-50_12mm.png,bbb4a034468a62ce3f34a1a319fc879384d925839ada0d367263cbcbbff41d70,raw/gpt6-sol/state_202/USB_Male/RGOCG12-50_12mm.json,1.8164312000153586,B,,0.9451430379807652,0.05486761473833698,,-0.056419,-2.902832,,0.0,0.0001,0.9451430379807652,0.9451430379807652,0.05486761473833698,0.05486761473833698
gpt-6-sol,state_202,DSUB_Male,DSUB connector,RGOCG12-50_12mm,False,False,False,input_crops/state_202/RGOCG12-50_12mm.png,bbb4a034468a62ce3f34a1a319fc879384d925839ada0d367263cbcbbff41d70,raw/gpt6-sol/state_202/DSUB_Male/RGOCG12-50_12mm.json,1.2341981999925338,B,,0.9998890061602721,,,-0.000111,,,0.0,0.000210993839727902,0.9998890061602721,0.9998890061602721,0.0,0.000210993839727902
gpt-6-sol,state_202,Gear_Large,Large gear,RGOCG8-50_8mm,False,False,False,input_crops/state_202/RGOCG8-50_8mm.png,ed49e017a0769fe65094309e267d7d685bb07b4725667e6832021ce33158fc67,raw/gpt6-sol/state_202/Gear_Large/RGOCG8-50_8mm.json,1.5355048999772407,B,,0.9821030865668092,,,-0.018059,,,0.0,0.017996913433190775,0.9821030865668092,0.9821030865668092,0.0,0.017996913433190775
gpt-6-sol,state_202,Gear_Medium,Medium gear,RGOCG8-50_8mm,False,False,False,input_crops/state_202/RGOCG8-50_8mm.png,ed49e017a0769fe65094309e267d7d685bb07b4725667e6832021ce33158fc67,raw/gpt6-sol/state_202/Gear_Medium/RGOCG8-50_8mm.json,1.3080890999990515,B,,0.9997790244187011,,,-0.000221,,,0.0,0.0003209755812988545,0.9997790244187011,0.9997790244187011,0.0,0.0003209755812988545
gpt-6-sol,state_202,Gear_Small,Small gear,RGOCG8-50_8mm,False,False,False,input_crops/state_202/RGOCG8-50_8mm.png,ed49e017a0769fe65094309e267d7d685bb07b4725667e6832021ce33158fc67,raw/gpt6-sol/state_202/Gear_Small/RGOCG8-50_8mm.json,1.3886339999735355,B,,0.9993741958971206,,,-0.000626,,,0.0,0.0007258041028793793,0.9993741958971206,0.9993741958971206,0.0,0.0007258041028793793
gpt-6-sol,state_202,Waterproof_Male,Waterproof connector,RGOCG8-50_8mm,False,False,False,input_crops/state_202/RGOCG8-50_8mm.png,ed49e017a0769fe65094309e267d7d685bb07b4725667e6832021ce33158fc67,raw/gpt6-sol/state_202/Waterproof_Male/RGOCG8-50_8mm.json,1.3000147000420839,B,,0.9999390018604621,,,-6.1e-05,,,0.0,0.00016099813953786003,0.9999390018604621,0.9999390018604621,0.0,0.00016099813953786003
gpt-6-sol,state_202,M12_Hex_Nut,M12 hex nut,RGOCG8-50_8mm,False,False,False,input_crops/state_202/RGOCG8-50_8mm.png,ed49e017a0769fe65094309e267d7d685bb07b4725667e6832021ce33158fc67,raw/gpt6-sol/state_202/M12_Hex_Nut/RGOCG8-50_8mm.json,1.831358099996578,B,,1.0,,,4e-06,,,0.0,0.0001,1.0,1.0,0.0,0.0001
gpt-6-sol,state_202,M16_Hex_Nut,M16 hex nut,RGOCG8-50_8mm,False,False,False,input_crops/state_202/RGOCG8-50_8mm.png,ed49e017a0769fe65094309e267d7d685bb07b4725667e6832021ce33158fc67,raw/gpt6-sol/state_202/M16_Hex_Nut/RGOCG8-50_8mm.json,1.5633247999940068,B,,1.0,,,1.5e-05,,,0.0,0.0001,1.0,1.0,0.0,0.0001
gpt-6-sol,state_202,RGOCG16-50_16mm,16 mm round pin,RGOCG8-50_8mm,False,True,False,input_crops/state_202/RGOCG8-50_8mm.png,ed49e017a0769fe65094309e267d7d685bb07b4725667e6832021ce33158fc67,raw/gpt6-sol/state_202/RGOCG16-50_16mm/RGOCG8-50_8mm.json,1.2003966000047512,A,0.998825690042207,,,-0.001175,,,,0.998825690042207,0.998825690042207,0.0,0.0012743099577929961,0.0,0.0012743099577929961
gpt-6-sol,state_202,RGOCG12-50_12mm,12 mm round pin,RGOCG8-50_8mm,False,True,False,input_crops/state_202/RGOCG8-50_8mm.png,ed49e017a0769fe65094309e267d7d685bb07b4725667e6832021ce33158fc67,raw/gpt6-sol/state_202/RGOCG12-50_12mm/RGOCG8-50_8mm.json,1.1453089999849908,A,0.9999850001124995,,,-1.5e-05,,,,0.9999850001124995,0.9999850001124995,0.0,0.00011499988750053305,0.0,0.00011499988750053305
gpt-6-sol,state_202,RGOCG8-50_8mm,8 mm round pin,RGOCG8-50_8mm,True,True,False,input_crops/state_202/RGOCG8-50_8mm.png,ed49e017a0769fe65094309e267d7d685bb07b4725667e6832021ce33158fc67,raw/gpt6-sol/state_202/RGOCG8-50_8mm/RGOCG8-50_8mm.json,1.0829575999523513,A,0.9999160035279012,,,-8.4e-05,,,,0.9999160035279012,0.9999160035279012,0.0,0.00018399647209877958,0.0,0.00018399647209877958
gpt-6-sol,state_202,USB_Male,USB connector + cable,RGOCG8-50_8mm,False,False,False,input_crops/state_202/RGOCG8-50_8mm.png,ed49e017a0769fe65094309e267d7d685bb07b4725667e6832021ce33158fc67,raw/gpt6-sol/state_202/USB_Male/RGOCG8-50_8mm.json,1.953993300034199,B,,0.992535995075338,,,-0.007492,,,0.0,0.007564004924662038,0.992535995075338,0.992535995075338,0.0,0.007564004924662038
gpt-6-sol,state_202,DSUB_Male,DSUB connector,RGOCG8-50_8mm,False,False,False,input_crops/state_202/RGOCG8-50_8mm.png,ed49e017a0769fe65094309e267d7d685bb07b4725667e6832021ce33158fc67,raw/gpt6-sol/state_202/DSUB_Male/RGOCG8-50_8mm.json,1.1813507999759167,B,,0.9985480550934213,,,-0.001453,,,0.0,0.0015519449065787394,0.9985480550934213,0.9985480550934213,0.0,0.0015519449065787394
gpt-6-sol,state_202,Gear_Large,Large gear,USB_Male,False,False,False,input_crops/state_202/USB_Male.png,a0c930dd9c5206a04601a466c9f68dc4c1e3f4ee1c0f97f37b0b950adec45985,raw/gpt6-sol/state_202/Gear_Large/USB_Male.json,1.2740312000387348,B,,0.9999850001124995,,,-1.5e-05,,,0.0,0.00011499988750053305,0.9999850001124995,0.9999850001124995,0.0,0.00011499988750053305
gpt-6-sol,state_202,Gear_Medium,Medium gear,USB_Male,False,False,False,input_crops/state_202/USB_Male.png,a0c930dd9c5206a04601a466c9f68dc4c1e3f4ee1c0f97f37b0b950adec45985,raw/gpt6-sol/state_202/Gear_Medium/USB_Male.json,1.237569099990651,B,,1.0,,,8e-06,,,0.0,0.0001,1.0,1.0,0.0,0.0001
gpt-6-sol,state_202,Gear_Small,Small gear,USB_Male,False,False,False,input_crops/state_202/USB_Male.png,a0c930dd9c5206a04601a466c9f68dc4c1e3f4ee1c0f97f37b0b950adec45985,raw/gpt6-sol/state_202/Gear_Small/USB_Male.json,1.545535299985204,B,,0.9999850001124995,,,-1.5e-05,,,0.0,0.00011499988750053305,0.9999850001124995,0.9999850001124995,0.0,0.00011499988750053305
gpt-6-sol,state_202,Waterproof_Male,Waterproof connector,USB_Male,False,False,False,input_crops/state_202/USB_Male.png,a0c930dd9c5206a04601a466c9f68dc4c1e3f4ee1c0f97f37b0b950adec45985,raw/gpt6-sol/state_202/Waterproof_Male/USB_Male.json,1.2239089999930002,B,,0.999996000008,,,-4e-06,,,0.0,0.00010399999199995893,0.999996000008,0.999996000008,0.0,0.00010399999199995893
gpt-6-sol,state_202,M12_Hex_Nut,M12 hex nut,USB_Male,False,False,False,input_crops/state_202/USB_Male.png,a0c930dd9c5206a04601a466c9f68dc4c1e3f4ee1c0f97f37b0b950adec45985,raw/gpt6-sol/state_202/M12_Hex_Nut/USB_Male.json,1.4338430999778211,B,,0.999992000032,,,-8e-06,,,0.0,0.00010799996800004977,0.999992000032,0.999992000032,0.0,0.00010799996800004977
gpt-6-sol,state_202,M16_Hex_Nut,M16 hex nut,USB_Male,False,False,False,input_crops/state_202/USB_Male.png,a0c930dd9c5206a04601a466c9f68dc4c1e3f4ee1c0f97f37b0b950adec45985,raw/gpt6-sol/state_202/M16_Hex_Nut/USB_Male.json,1.264937200001441,B,,1.0,,,8e-06,,,0.0,0.0001,1.0,1.0,0.0,0.0001
gpt-6-sol,state_202,RGOCG16-50_16mm,16 mm round pin,USB_Male,False,False,False,input_crops/state_202/USB_Male.png,a0c930dd9c5206a04601a466c9f68dc4c1e3f4ee1c0f97f37b0b950adec45985,raw/gpt6-sol/state_202/RGOCG16-50_16mm/USB_Male.json,1.210665800026618,B,,1.0,,,1.5e-05,,,0.0,0.0001,1.0,1.0,0.0,0.0001
gpt-6-sol,state_202,RGOCG12-50_12mm,12 mm round pin,USB_Male,False,False,False,input_crops/state_202/USB_Male.png,a0c930dd9c5206a04601a466c9f68dc4c1e3f4ee1c0f97f37b0b950adec45985,raw/gpt6-sol/state_202/RGOCG12-50_12mm/USB_Male.json,1.3045180999906734,B,,1.0,,,8e-06,,,0.0,0.0001,1.0,1.0,0.0,0.0001
gpt-6-sol,state_202,RGOCG8-50_8mm,8 mm round pin,USB_Male,False,False,False,input_crops/state_202/USB_Male.png,a0c930dd9c5206a04601a466c9f68dc4c1e3f4ee1c0f97f37b0b950adec45985,raw/gpt6-sol/state_202/RGOCG8-50_8mm/USB_Male.json,1.2229662999743596,B,,0.9999850001124995,,,-1.5e-05,,,0.0,0.00011499988750053305,0.9999850001124995,0.9999850001124995,0.0,0.00011499988750053305
gpt-6-sol,state_202,USB_Male,USB connector + cable,USB_Male,True,True,False,input_crops/state_202/USB_Male.png,a0c930dd9c5206a04601a466c9f68dc4c1e3f4ee1c0f97f37b0b950adec45985,raw/gpt6-sol/state_202/USB_Male/USB_Male.json,1.4409724000142887,A,0.994142224065531,,,-0.005875,,,,0.994142224065531,0.994142224065531,0.0,0.005957775934469012,0.0,0.005957775934469012
gpt-6-sol,state_202,DSUB_Male,DSUB connector,USB_Male,False,False,False,input_crops/state_202/USB_Male.png,a0c930dd9c5206a04601a466c9f68dc4c1e3f4ee1c0f97f37b0b950adec45985,raw/gpt6-sol/state_202/DSUB_Male/USB_Male.json,1.3646391999791376,B,,0.9999890000604997,,,-1.1e-05,,,0.0,0.0001109999395002669,0.9999890000604997,0.9999890000604997,0.0,0.0001109999395002669
gpt-6-sol,state_202,Gear_Large,Large gear,DSUB_Male,False,False,False,input_crops/state_202/DSUB_Male.png,7cc2d3860523df277d6407a141d1e6f5ac1825291a509806faae51c8b11dadd5,raw/gpt6-sol/state_202/Gear_Large/DSUB_Male.json,1.446174599986989,B,,1.0,,,4e-06,,,0.0,0.0001,1.0,1.0,0.0,0.0001
gpt-6-sol,state_202,Gear_Medium,Medium gear,DSUB_Male,False,False,False,input_crops/state_202/DSUB_Male.png,7cc2d3860523df277d6407a141d1e6f5ac1825291a509806faae51c8b11dadd5,raw/gpt6-sol/state_202/Gear_Medium/DSUB_Male.json,1.568735499982722,B,,1.0,,,4e-06,,,0.0,0.0001,1.0,1.0,0.0,0.0001
gpt-6-sol,state_202,Gear_Small,Small gear,DSUB_Male,False,False,False,input_crops/state_202/DSUB_Male.png,7cc2d3860523df277d6407a141d1e6f5ac1825291a509806faae51c8b11dadd5,raw/gpt6-sol/state_202/Gear_Small/DSUB_Male.json,1.4122776999720372,B,,0.999996000008,,,-4e-06,,,0.0,0.00010399999199995893,0.999996000008,0.999996000008,0.0,0.00010399999199995893
gpt-6-sol,state_202,Waterproof_Male,Waterproof connector,DSUB_Male,False,False,False,input_crops/state_202/DSUB_Male.png,7cc2d3860523df277d6407a141d1e6f5ac1825291a509806faae51c8b11dadd5,raw/gpt6-sol/state_202/Waterproof_Male/DSUB_Male.json,1.6475612999638543,A,0.9927097040735702,,,-0.007317,,,,0.9927097040735702,0.9927097040735702,0.0,0.007390295926429824,0.0,0.007390295926429824
gpt-6-sol,state_202,M12_Hex_Nut,M12 hex nut,DSUB_Male,False,False,False,input_crops/state_202/DSUB_Male.png,7cc2d3860523df277d6407a141d1e6f5ac1825291a509806faae51c8b11dadd5,raw/gpt6-sol/state_202/M12_Hex_Nut/DSUB_Male.json,1.577034600020852,B,,1.0,,,2.3e-05,,,0.0,0.0001,1.0,1.0,0.0,0.0001
gpt-6-sol,state_202,M16_Hex_Nut,M16 hex nut,DSUB_Male,False,False,False,input_crops/state_202/DSUB_Male.png,7cc2d3860523df277d6407a141d1e6f5ac1825291a509806faae51c8b11dadd5,raw/gpt6-sol/state_202/M16_Hex_Nut/DSUB_Male.json,1.3064555000164546,B,,1.0,,,0.0,,,0.0,0.0001,1.0,1.0,0.0,0.0001
gpt-6-sol,state_202,RGOCG16-50_16mm,16 mm round pin,DSUB_Male,False,False,False,input_crops/state_202/DSUB_Male.png,7cc2d3860523df277d6407a141d1e6f5ac1825291a509806faae51c8b11dadd5,raw/gpt6-sol/state_202/RGOCG16-50_16mm/DSUB_Male.json,1.3321381999994628,B,,0.999458146855467,,,-0.000542,,,0.0,0.0006418531445330333,0.999458146855467,0.999458146855467,0.0,0.0006418531445330333
gpt-6-sol,state_202,RGOCG12-50_12mm,12 mm round pin,DSUB_Male,False,False,False,input_crops/state_202/DSUB_Male.png,7cc2d3860523df277d6407a141d1e6f5ac1825291a509806faae51c8b11dadd5,raw/gpt6-sol/state_202/RGOCG12-50_12mm/DSUB_Male.json,1.637494999973569,B,,0.9999500012499791,,,-5e-05,,,0.0,0.00014999875002087427,0.9999500012499791,0.9999500012499791,0.0,0.00014999875002087427
gpt-6-sol,state_202,RGOCG8-50_8mm,8 mm round pin,DSUB_Male,False,False,False,input_crops/state_202/DSUB_Male.png,7cc2d3860523df277d6407a141d1e6f5ac1825291a509806faae51c8b11dadd5,raw/gpt6-sol/state_202/RGOCG8-50_8mm/DSUB_Male.json,1.659304200031329,B,,0.9953379014770221,,,-0.004673,,,0.0,0.004762098522977942,0.9953379014770221,0.9953379014770221,0.0,0.004762098522977942
gpt-6-sol,state_202,USB_Male,USB connector + cable,DSUB_Male,False,False,False,input_crops/state_202/DSUB_Male.png,7cc2d3860523df277d6407a141d1e6f5ac1825291a509806faae51c8b11dadd5,raw/gpt6-sol/state_202/USB_Male/DSUB_Male.json,1.4915418999735266,B,,0.9987727536834606,,,-0.001228,,,0.0,0.0013272463165393655,0.9987727536834606,0.9987727536834606,0.0,0.0013272463165393655
gpt-6-sol,state_202,DSUB_Male,DSUB connector,DSUB_Male,True,True,False,input_crops/state_202/DSUB_Male.png,7cc2d3860523df277d6407a141d1e6f5ac1825291a509806faae51c8b11dadd5,raw/gpt6-sol/state_202/DSUB_Male/DSUB_Male.json,1.3134477999992669,A,0.8148232992372204,0.08811742314874683,0.0970516468910521,-0.204784,-2.429085,-2.332512,,0.8148232992372204,0.8148232992372204,0.08811742314874683,0.08811742314874683,0.0970516468910521,0.0970516468910521
gpt-6-sol,state_303,Gear_Large,Large gear,Gear_Large,True,True,False,input_crops/state_303/Gear_Large.png,3334a7c27ecbce20a0d57b4f0c942261acbbda26e713d210fcce89e35b38b28e,raw/gpt6-sol/state_303/Gear_Large/Gear_Large.json,1.4416375000146218,A,0.991578659828638,,,-0.008457,,,,0.991578659828638,0.991578659828638,0.0,0.008521340171361979,0.0,0.008521340171361979
gpt-6-sol,state_303,Gear_Medium,Medium gear,Gear_Large,False,True,False,input_crops/state_303/Gear_Large.png,3334a7c27ecbce20a0d57b4f0c942261acbbda26e713d210fcce89e35b38b28e,raw/gpt6-sol/state_303/Gear_Medium/Gear_Large.json,1.3370595999876969,A,0.9717584632503518,,0.015713893840165364,-0.028648,,-4.15321,,0.9717584632503518,0.9717584632503518,0.0,0.012627642909482827,0.015713893840165364,0.015713893840165364
gpt-6-sol,state_303,Gear_Small,Small gear,Gear_Large,False,True,False,input_crops/state_303/Gear_Large.png,3334a7c27ecbce20a0d57b4f0c942261acbbda26e713d210fcce89e35b38b28e,raw/gpt6-sol/state_303/Gear_Small/Gear_Large.json,2.433184400026221,A,0.968006961596015,0.019847028118694113,,-0.032516,-3.919701,,,0.968006961596015,0.968006961596015,0.019847028118694113,0.019847028118694113,0.0,0.012246010285290942
gpt-6-sol,state_303,Waterproof_Male,Waterproof connector,Gear_Large,False,False,False,input_crops/state_303/Gear_Large.png,3334a7c27ecbce20a0d57b4f0c942261acbbda26e713d210fcce89e35b38b28e,raw/gpt6-sol/state_303/Waterproof_Male/Gear_Large.json,1.4187352000153624,B,,0.9992902519903587,,,-0.00071,,,0.0,0.0008097480096412979,0.9992902519903587,0.9992902519903587,0.0,0.0008097480096412979
gpt-6-sol,state_303,M12_Hex_Nut,M12 hex nut,Gear_Large,False,False,False,input_crops/state_303/Gear_Large.png,3334a7c27ecbce20a0d57b4f0c942261acbbda26e713d210fcce89e35b38b28e,raw/gpt6-sol/state_303/M12_Hex_Nut/Gear_Large.json,1.894366100023035,B,,0.9989895108883161,,,-0.001011,,,0.0,0.0011104891116838877,0.9989895108883161,0.9989895108883161,0.0,0.0011104891116838877
gpt-6-sol,state_303,M16_Hex_Nut,M16 hex nut,Gear_Large,False,False,False,input_crops/state_303/Gear_Large.png,3334a7c27ecbce20a0d57b4f0c942261acbbda26e713d210fcce89e35b38b28e,raw/gpt6-sol/state_303/M16_Hex_Nut/Gear_Large.json,1.1965889999992214,B,,0.9999080042318702,,,-9.2e-05,,,0.0,0.00019199576812979337,0.9999080042318702,0.9999080042318702,0.0,0.00019199576812979337
gpt-6-sol,state_303,RGOCG16-50_16mm,16 mm round pin,Gear_Large,False,False,False,input_crops/state_303/Gear_Large.png,3334a7c27ecbce20a0d57b4f0c942261acbbda26e713d210fcce89e35b38b28e,raw/gpt6-sol/state_303/RGOCG16-50_16mm/Gear_Large.json,1.352876599994488,B,,0.9997250378090341,,,-0.000275,,,0.0,0.00037496219096589946,0.9997250378090341,0.9997250378090341,0.0,0.00037496219096589946
gpt-6-sol,state_303,RGOCG12-50_12mm,12 mm round pin,Gear_Large,False,False,False,input_crops/state_303/Gear_Large.png,3334a7c27ecbce20a0d57b4f0c942261acbbda26e713d210fcce89e35b38b28e,raw/gpt6-sol/state_303/RGOCG12-50_12mm/Gear_Large.json,1.3965771999792196,B,,0.9988866202676525,,,-0.001114,,,0.0,0.001213379732347486,0.9988866202676525,0.9988866202676525,0.0,0.001213379732347486
gpt-6-sol,state_303,RGOCG8-50_8mm,8 mm round pin,Gear_Large,False,False,False,input_crops/state_303/Gear_Large.png,3334a7c27ecbce20a0d57b4f0c942261acbbda26e713d210fcce89e35b38b28e,raw/gpt6-sol/state_303/RGOCG8-50_8mm/Gear_Large.json,1.467516299977433,B,,0.9999850001124995,,,-1.5e-05,,,0.0,0.00011499988750053305,0.9999850001124995,0.9999850001124995,0.0,0.00011499988750053305
gpt-6-sol,state_303,USB_Male,USB connector + cable,Gear_Large,False,False,False,input_crops/state_303/Gear_Large.png,3334a7c27ecbce20a0d57b4f0c942261acbbda26e713d210fcce89e35b38b28e,raw/gpt6-sol/state_303/USB_Male/Gear_Large.json,1.2269062000559643,B,,0.9998630093840715,,,-0.000137,,,0.0,0.0002369906159285339,0.9998630093840715,0.9998630093840715,0.0,0.0002369906159285339
gpt-6-sol,state_303,DSUB_Male,DSUB connector,Gear_Large,False,False,False,input_crops/state_303/Gear_Large.png,3334a7c27ecbce20a0d57b4f0c942261acbbda26e713d210fcce89e35b38b28e,raw/gpt6-sol/state_303/DSUB_Male/Gear_Large.json,1.320670799992513,B,,0.9976228299544576,,,-0.00238,,,0.0,0.002477170045542387,0.9976228299544576,0.9976228299544576,0.0,0.002477170045542387
gpt-6-sol,state_303,Gear_Large,Large gear,Gear_Medium,False,True,False,input_crops/state_303/Gear_Medium.png,0264008996cc496e20e9692d5fd146e86bf33a1bb7ded63f53afc0e916d128ef,raw/gpt6-sol/state_303/Gear_Large/Gear_Medium.json,1.039552600006573,A,0.8331346543493972,0.16446820666655404,,-0.18256,-1.805038,,,0.8331346543493972,0.8331346543493972,0.16446820666655404,0.16446820666655404,0.0,0.0024971389840488076
gpt-6-sol,state_303,Gear_Medium,Medium gear,Gear_Medium,True,True,False,input_crops/state_303/Gear_Medium.png,0264008996cc496e20e9692d5fd146e86bf33a1bb7ded63f53afc0e916d128ef,raw/gpt6-sol/state_303/Gear_Medium/Gear_Medium.json,1.2289931999985129,A,0.9706988528895003,,0.019797135964535466,-0.029739,,-3.922218,,0.9706988528895003,0.9706988528895003,0.0,0.009604011145964219,0.019797135964535466,0.019797135964535466
gpt-6-sol,state_303,Gear_Small,Small gear,Gear_Medium,False,True,False,input_crops/state_303/Gear_Medium.png,0264008996cc496e20e9692d5fd146e86bf33a1bb7ded63f53afc0e916d128ef,raw/gpt6-sol/state_303/Gear_Small/Gear_Medium.json,2.3920363999786787,A,0.9805231727693182,,,-0.019669,,,,0.9805231727693182,0.9805231727693182,0.0,0.01957682723068178,0.0,0.01957682723068178
gpt-6-sol,state_303,Waterproof_Male,Waterproof connector,Gear_Medium,False,False,False,input_crops/state_303/Gear_Medium.png,0264008996cc496e20e9692d5fd146e86bf33a1bb7ded63f53afc0e916d128ef,raw/gpt6-sol/state_303/Waterproof_Male/Gear_Medium.json,1.2740995000349358,B,,0.999748031749333,,,-0.000252,,,0.0,0.00035196825066697847,0.999748031749333,0.999748031749333,0.0,0.00035196825066697847
gpt-6-sol,state_303,M12_Hex_Nut,M12 hex nut,Gear_Medium,False,False,False,input_crops/state_303/Gear_Medium.png,0264008996cc496e20e9692d5fd146e86bf33a1bb7ded63f53afc0e916d128ef,raw/gpt6-sol/state_303/M12_Hex_Nut/Gear_Medium.json,2.5456726000411436,B,,1.0,,,1.5e-05,,,0.0,0.0001,1.0,1.0,0.0,0.0001
gpt-6-sol,state_303,M16_Hex_Nut,M16 hex nut,Gear_Medium,False,False,False,input_crops/state_303/Gear_Medium.png,0264008996cc496e20e9692d5fd146e86bf33a1bb7ded63f53afc0e916d128ef,raw/gpt6-sol/state_303/M16_Hex_Nut/Gear_Medium.json,1.298916800005827,B,,0.9996950465077716,,,-0.000305,,,0.0,0.00040495349222836587,0.9996950465077716,0.9996950465077716,0.0,0.00040495349222836587
gpt-6-sol,state_303,RGOCG16-50_16mm,16 mm round pin,Gear_Medium,False,False,False,input_crops/state_303/Gear_Medium.png,0264008996cc496e20e9692d5fd146e86bf33a1bb7ded63f53afc0e916d128ef,raw/gpt6-sol/state_303/RGOCG16-50_16mm/Gear_Medium.json,1.2508469999884255,B,,0.9999730003644968,,,-2.7e-05,,,0.0,0.00012699963550323313,0.9999730003644968,0.9999730003644968,0.0,0.00012699963550323313
gpt-6-sol,state_303,RGOCG12-50_12mm,12 mm round pin,Gear_Medium,False,False,False,input_crops/state_303/Gear_Medium.png,0264008996cc496e20e9692d5fd146e86bf33a1bb7ded63f53afc0e916d128ef,raw/gpt6-sol/state_303/RGOCG12-50_12mm/Gear_Medium.json,1.2734713000245392,B,,0.9999850001124995,,,-1.5e-05,,,0.0,0.00011499988750053305,0.9999850001124995,0.9999850001124995,0.0,0.00011499988750053305
