state,target,identity,input_tokens,cached_tokens,cache_write_tokens,output_tokens,reasoning_tokens,estimated_standard_cost_usd,response_file
state_303,M16_Hex_Nut,Gear_Medium,617,0,0,5,0,0.001284,raw/gpt6-sol/state_303/M16_Hex_Nut/Gear_Medium.json
state_303,RGOCG16-50_16mm,Gear_Medium,629,0,0,5,0,0.001308,raw/gpt6-sol/state_303/RGOCG16-50_16mm/Gear_Medium.json
state_303,RGOCG12-50_12mm,Gear_Medium,629,0,0,5,0,0.001308,raw/gpt6-sol/state_303/RGOCG12-50_12mm/Gear_Medium.json
state_303,RGOCG8-50_8mm,Gear_Medium,629,0,0,5,0,0.001308,raw/gpt6-sol/state_303/RGOCG8-50_8mm/Gear_Medium.json
state_303,USB_Male,Gear_Medium,678,0,0,5,0,0.001406,raw/gpt6-sol/state_303/USB_Male/Gear_Medium.json
state_303,DSUB_Male,Gear_Medium,603,0,0,5,0,0.001256,raw/gpt6-sol/state_303/DSUB_Male/Gear_Medium.json
state_303,Gear_Large,Gear_Small,589,0,0,5,0,0.001228,raw/gpt6-sol/state_303/Gear_Large/Gear_Small.json
state_303,Gear_Medium,Gear_Small,589,0,0,5,0,0.001228,raw/gpt6-sol/state_303/Gear_Medium/Gear_Small.json
state_303,Gear_Small,Gear_Small,589,0,0,5,0,0.001228,raw/gpt6-sol/state_303/Gear_Small/Gear_Small.json
state_303,Waterproof_Male,Gear_Small,596,0,0,5,0,0.001242,raw/gpt6-sol/state_303/Waterproof_Male/Gear_Small.json
state_303,M12_Hex_Nut,Gear_Small,593,0,0,5,0,0.001236,raw/gpt6-sol/state_303/M12_Hex_Nut/Gear_Small.json
state_303,M16_Hex_Nut,Gear_Small,593,0,0,5,0,0.001236,raw/gpt6-sol/state_303/M16_Hex_Nut/Gear_Small.json
state_303,RGOCG16-50_16mm,Gear_Small,605,0,0,5,0,0.00126,raw/gpt6-sol/state_303/RGOCG16-50_16mm/Gear_Small.json
state_303,RGOCG12-50_12mm,Gear_Small,605,0,0,5,0,0.00126,raw/gpt6-sol/state_303/RGOCG12-50_12mm/Gear_Small.json
state_303,RGOCG8-50_8mm,Gear_Small,605,0,0,5,0,0.00126,raw/gpt6-sol/state_303/RGOCG8-50_8mm/Gear_Small.json
state_303,USB_Male,Gear_Small,654,0,0,5,0,0.001358,raw/gpt6-sol/state_303/USB_Male/Gear_Small.json
state_303,DSUB_Male,Gear_Small,579,0,0,5,0,0.001208,raw/gpt6-sol/state_303/DSUB_Male/Gear_Small.json
state_303,Gear_Large,Waterproof_Male,675,0,0,5,0,0.0014,raw/gpt6-sol/state_303/Gear_Large/Waterproof_Male.json
state_303,Gear_Medium,Waterproof_Male,675,0,0,5,0,0.0014,raw/gpt6-sol/state_303/Gear_Medium/Waterproof_Male.json
state_303,Gear_Small,Waterproof_Male,675,0,0,5,0,0.0014,raw/gpt6-sol/state_303/Gear_Small/Waterproof_Male.json
state_303,Waterproof_Male,Waterproof_Male,682,0,0,5,0,0.001414,raw/gpt6-sol/state_303/Waterproof_Male/Waterproof_Male.json
state_303,M12_Hex_Nut,Waterproof_Male,679,0,0,5,0,0.001408,raw/gpt6-sol/state_303/M12_Hex_Nut/Waterproof_Male.json
state_303,M16_Hex_Nut,Waterproof_Male,679,0,0,5,0,0.001408,raw/gpt6-sol/state_303/M16_Hex_Nut/Waterproof_Male.json
state_303,RGOCG16-50_16mm,Waterproof_Male,691,0,0,5,0,0.001432,raw/gpt6-sol/state_303/RGOCG16-50_16mm/Waterproof_Male.json
state_303,RGOCG12-50_12mm,Waterproof_Male,691,0,0,5,0,0.001432,raw/gpt6-sol/state_303/RGOCG12-50_12mm/Waterproof_Male.json
state_303,RGOCG8-50_8mm,Waterproof_Male,691,0,0,5,0,0.001432,raw/gpt6-sol/state_303/RGOCG8-50_8mm/Waterproof_Male.json
state_303,USB_Male,Waterproof_Male,740,0,0,5,0,0.00153,raw/gpt6-sol/state_303/USB_Male/Waterproof_Male.json
state_303,DSUB_Male,Waterproof_Male,665,0,0,5,0,0.00138,raw/gpt6-sol/state_303/DSUB_Male/Waterproof_Male.json
state_303,Gear_Large,M12_Hex_Nut,580,0,0,5,0,0.00121,raw/gpt6-sol/state_303/Gear_Large/M12_Hex_Nut.json
state_303,Gear_Medium,M12_Hex_Nut,580,0,0,5,0,0.00121,raw/gpt6-sol/state_303/Gear_Medium/M12_Hex_Nut.json
state_303,Gear_Small,M12_Hex_Nut,580,0,0,5,0,0.00121,raw/gpt6-sol/state_303/Gear_Small/M12_Hex_Nut.json
state_303,Waterproof_Male,M12_Hex_Nut,587,0,0,5,0,0.001224,raw/gpt6-sol/state_303/Waterproof_Male/M12_Hex_Nut.json
state_303,M12_Hex_Nut,M12_Hex_Nut,584,0,0,5,0,0.001218,raw/gpt6-sol/state_303/M12_Hex_Nut/M12_Hex_Nut.json
state_303,M16_Hex_Nut,M12_Hex_Nut,584,0,0,5,0,0.001218,raw/gpt6-sol/state_303/M16_Hex_Nut/M12_Hex_Nut.json
state_303,RGOCG16-50_16mm,M12_Hex_Nut,596,0,0,5,0,0.001242,raw/gpt6-sol/state_303/RGOCG16-50_16mm/M12_Hex_Nut.json
state_303,RGOCG12-50_12mm,M12_Hex_Nut,596,0,0,5,0,0.001242,raw/gpt6-sol/state_303/RGOCG12-50_12mm/M12_Hex_Nut.json
state_303,RGOCG8-50_8mm,M12_Hex_Nut,596,0,0,5,0,0.001242,raw/gpt6-sol/state_303/RGOCG8-50_8mm/M12_Hex_Nut.json
state_303,USB_Male,M12_Hex_Nut,645,0,0,5,0,0.00134,raw/gpt6-sol/state_303/USB_Male/M12_Hex_Nut.json
state_303,DSUB_Male,M12_Hex_Nut,570,0,0,5,0,0.00119,raw/gpt6-sol/state_303/DSUB_Male/M12_Hex_Nut.json
state_303,Gear_Large,M16_Hex_Nut,589,0,0,5,0,0.001228,raw/gpt6-sol/state_303/Gear_Large/M16_Hex_Nut.json
state_303,Gear_Medium,M16_Hex_Nut,589,0,0,5,0,0.001228,raw/gpt6-sol/state_303/Gear_Medium/M16_Hex_Nut.json
state_303,Gear_Small,M16_Hex_Nut,589,0,0,5,0,0.001228,raw/gpt6-sol/state_303/Gear_Small/M16_Hex_Nut.json
state_303,Waterproof_Male,M16_Hex_Nut,596,0,0,5,0,0.001242,raw/gpt6-sol/state_303/Waterproof_Male/M16_Hex_Nut.json
state_303,M12_Hex_Nut,M16_Hex_Nut,593,0,0,5,0,0.001236,raw/gpt6-sol/state_303/M12_Hex_Nut/M16_Hex_Nut.json
state_303,M16_Hex_Nut,M16_Hex_Nut,593,0,0,5,0,0.001236,raw/gpt6-sol/state_303/M16_Hex_Nut/M16_Hex_Nut.json
state_303,RGOCG16-50_16mm,M16_Hex_Nut,605,0,0,5,0,0.00126,raw/gpt6-sol/state_303/RGOCG16-50_16mm/M16_Hex_Nut.json
state_303,RGOCG12-50_12mm,M16_Hex_Nut,605,0,0,5,0,0.00126,raw/gpt6-sol/state_303/RGOCG12-50_12mm/M16_Hex_Nut.json
state_303,RGOCG8-50_8mm,M16_Hex_Nut,605,0,0,5,0,0.00126,raw/gpt6-sol/state_303/RGOCG8-50_8mm/M16_Hex_Nut.json
state_303,USB_Male,M16_Hex_Nut,654,0,0,5,0,0.001358,raw/gpt6-sol/state_303/USB_Male/M16_Hex_Nut.json
state_303,DSUB_Male,M16_Hex_Nut,579,0,0,5,0,0.001208,raw/gpt6-sol/state_303/DSUB_Male/M16_Hex_Nut.json
state_303,Gear_Large,RGOCG16-50_16mm,598,0,0,5,0,0.001246,raw/gpt6-sol/state_303/Gear_Large/RGOCG16-50_16mm.json
state_303,Gear_Medium,RGOCG16-50_16mm,598,0,0,5,0,0.001246,raw/gpt6-sol/state_303/Gear_Medium/RGOCG16-50_16mm.json
state_303,Gear_Small,RGOCG16-50_16mm,598,0,0,5,0,0.001246,raw/gpt6-sol/state_303/Gear_Small/RGOCG16-50_16mm.json
state_303,Waterproof_Male,RGOCG16-50_16mm,605,0,0,5,0,0.00126,raw/gpt6-sol/state_303/Waterproof_Male/RGOCG16-50_16mm.json
state_303,M12_Hex_Nut,RGOCG16-50_16mm,602,0,0,5,0,0.001254,raw/gpt6-sol/state_303/M12_Hex_Nut/RGOCG16-50_16mm.json
state_303,M16_Hex_Nut,RGOCG16-50_16mm,602,0,0,5,0,0.001254,raw/gpt6-sol/state_303/M16_Hex_Nut/RGOCG16-50_16mm.json
state_303,RGOCG16-50_16mm,RGOCG16-50_16mm,614,0,0,5,0,0.001278,raw/gpt6-sol/state_303/RGOCG16-50_16mm/RGOCG16-50_16mm.json
state_303,RGOCG12-50_12mm,RGOCG16-50_16mm,614,0,0,5,0,0.001278,raw/gpt6-sol/state_303/RGOCG12-50_12mm/RGOCG16-50_16mm.json
state_303,RGOCG8-50_8mm,RGOCG16-50_16mm,614,0,0,5,0,0.001278,raw/gpt6-sol/state_303/RGOCG8-50_8mm/RGOCG16-50_16mm.json
state_303,USB_Male,RGOCG16-50_16mm,663,0,0,5,0,0.001376,raw/gpt6-sol/state_303/USB_Male/RGOCG16-50_16mm.json
state_303,DSUB_Male,RGOCG16-50_16mm,588,0,0,5,0,0.001226,raw/gpt6-sol/state_303/DSUB_Male/RGOCG16-50_16mm.json
state_303,Gear_Large,RGOCG12-50_12mm,603,0,0,5,0,0.001256,raw/gpt6-sol/state_303/Gear_Large/RGOCG12-50_12mm.json
state_303,Gear_Medium,RGOCG12-50_12mm,603,0,0,5,0,0.001256,raw/gpt6-sol/state_303/Gear_Medium/RGOCG12-50_12mm.json
state_303,Gear_Small,RGOCG12-50_12mm,603,0,0,5,0,0.001256,raw/gpt6-sol/state_303/Gear_Small/RGOCG12-50_12mm.json
state_303,Waterproof_Male,RGOCG12-50_12mm,610,0,0,5,0,0.00127,raw/gpt6-sol/state_303/Waterproof_Male/RGOCG12-50_12mm.json
state_303,M12_Hex_Nut,RGOCG12-50_12mm,607,0,0,5,0,0.001264,raw/gpt6-sol/state_303/M12_Hex_Nut/RGOCG12-50_12mm.json
state_303,M16_Hex_Nut,RGOCG12-50_12mm,607,0,0,5,0,0.001264,raw/gpt6-sol/state_303/M16_Hex_Nut/RGOCG12-50_12mm.json
state_303,RGOCG16-50_16mm,RGOCG12-50_12mm,619,0,0,5,0,0.001288,raw/gpt6-sol/state_303/RGOCG16-50_16mm/RGOCG12-50_12mm.json
state_303,RGOCG12-50_12mm,RGOCG12-50_12mm,619,0,0,5,0,0.001288,raw/gpt6-sol/state_303/RGOCG12-50_12mm/RGOCG12-50_12mm.json
state_303,RGOCG8-50_8mm,RGOCG12-50_12mm,619,0,0,5,0,0.001288,raw/gpt6-sol/state_303/RGOCG8-50_8mm/RGOCG12-50_12mm.json
state_303,USB_Male,RGOCG12-50_12mm,668,0,0,5,0,0.001386,raw/gpt6-sol/state_303/USB_Male/RGOCG12-50_12mm.json
state_303,DSUB_Male,RGOCG12-50_12mm,593,0,0,5,0,0.001236,raw/gpt6-sol/state_303/DSUB_Male/RGOCG12-50_12mm.json
state_303,Gear_Large,RGOCG8-50_8mm,595,0,0,5,0,0.00124,raw/gpt6-sol/state_303/Gear_Large/RGOCG8-50_8mm.json
state_303,Gear_Medium,RGOCG8-50_8mm,595,0,0,5,0,0.00124,raw/gpt6-sol/state_303/Gear_Medium/RGOCG8-50_8mm.json
state_303,Gear_Small,RGOCG8-50_8mm,595,0,0,5,0,0.00124,raw/gpt6-sol/state_303/Gear_Small/RGOCG8-50_8mm.json
state_303,Waterproof_Male,RGOCG8-50_8mm,602,0,0,5,0,0.001254,raw/gpt6-sol/state_303/Waterproof_Male/RGOCG8-50_8mm.json
state_303,M12_Hex_Nut,RGOCG8-50_8mm,599,0,0,5,0,0.001248,raw/gpt6-sol/state_303/M12_Hex_Nut/RGOCG8-50_8mm.json
state_303,M16_Hex_Nut,RGOCG8-50_8mm,599,0,0,5,0,0.001248,raw/gpt6-sol/state_303/M16_Hex_Nut/RGOCG8-50_8mm.json
state_303,RGOCG16-50_16mm,RGOCG8-50_8mm,611,0,0,5,0,0.001272,raw/gpt6-sol/state_303/RGOCG16-50_16mm/RGOCG8-50_8mm.json
state_303,RGOCG12-50_12mm,RGOCG8-50_8mm,611,0,0,5,0,0.001272,raw/gpt6-sol/state_303/RGOCG12-50_12mm/RGOCG8-50_8mm.json
state_303,RGOCG8-50_8mm,RGOCG8-50_8mm,611,0,0,5,0,0.001272,raw/gpt6-sol/state_303/RGOCG8-50_8mm/RGOCG8-50_8mm.json
state_303,USB_Male,RGOCG8-50_8mm,660,0,0,5,0,0.00137,raw/gpt6-sol/state_303/USB_Male/RGOCG8-50_8mm.json
state_303,DSUB_Male,RGOCG8-50_8mm,585,0,0,5,0,0.00122,raw/gpt6-sol/state_303/DSUB_Male/RGOCG8-50_8mm.json
state_303,Gear_Large,USB_Male,1057,0,1054,5,0,0.002691,raw/gpt6-sol/state_303/Gear_Large/USB_Male.json
state_303,Gear_Medium,USB_Male,1057,0,1054,5,0,0.002691,raw/gpt6-sol/state_303/Gear_Medium/USB_Male.json
state_303,Gear_Small,USB_Male,1057,0,1054,5,0,0.002691,raw/gpt6-sol/state_303/Gear_Small/USB_Male.json
state_303,Waterproof_Male,USB_Male,1064,0,1061,5,0,0.0027085,raw/gpt6-sol/state_303/Waterproof_Male/USB_Male.json
state_303,M12_Hex_Nut,USB_Male,1061,0,1058,5,0,0.002701,raw/gpt6-sol/state_303/M12_Hex_Nut/USB_Male.json
state_303,M16_Hex_Nut,USB_Male,1061,0,1058,5,0,0.002701,raw/gpt6-sol/state_303/M16_Hex_Nut/USB_Male.json
state_303,RGOCG16-50_16mm,USB_Male,1073,0,1070,5,0,0.002731,raw/gpt6-sol/state_303/RGOCG16-50_16mm/USB_Male.json
state_303,RGOCG12-50_12mm,USB_Male,1073,0,1070,5,0,0.002731,raw/gpt6-sol/state_303/RGOCG12-50_12mm/USB_Male.json
state_303,RGOCG8-50_8mm,USB_Male,1073,0,1070,5,0,0.002731,raw/gpt6-sol/state_303/RGOCG8-50_8mm/USB_Male.json
state_303,USB_Male,USB_Male,1122,0,1119,5,0,0.0028535,raw/gpt6-sol/state_303/USB_Male/USB_Male.json
state_303,DSUB_Male,USB_Male,1047,0,1044,5,0,0.002666,raw/gpt6-sol/state_303/DSUB_Male/USB_Male.json
state_303,Gear_Large,DSUB_Male,646,0,0,5,0,0.001342,raw/gpt6-sol/state_303/Gear_Large/DSUB_Male.json
state_303,Gear_Medium,DSUB_Male,646,0,0,5,0,0.001342,raw/gpt6-sol/state_303/Gear_Medium/DSUB_Male.json
state_303,Gear_Small,DSUB_Male,646,0,0,5,0,0.001342,raw/gpt6-sol/state_303/Gear_Small/DSUB_Male.json
state_303,Waterproof_Male,DSUB_Male,653,0,0,5,0,0.001356,raw/gpt6-sol/state_303/Waterproof_Male/DSUB_Male.json
state_303,M12_Hex_Nut,DSUB_Male,650,0,0,5,0,0.00135,raw/gpt6-sol/state_303/M12_Hex_Nut/DSUB_Male.json
state_303,M16_Hex_Nut,DSUB_Male,650,0,0,5,0,0.00135,raw/gpt6-sol/state_303/M16_Hex_Nut/DSUB_Male.json
state_303,RGOCG16-50_16mm,DSUB_Male,662,0,0,5,0,0.001374,raw/gpt6-sol/state_303/RGOCG16-50_16mm/DSUB_Male.json
state_303,RGOCG12-50_12mm,DSUB_Male,662,0,0,5,0,0.001374,raw/gpt6-sol/state_303/RGOCG12-50_12mm/DSUB_Male.json
state_303,RGOCG8-50_8mm,DSUB_Male,662,0,0,5,0,0.001374,raw/gpt6-sol/state_303/RGOCG8-50_8mm/DSUB_Male.json
state_303,USB_Male,DSUB_Male,711,0,0,5,0,0.001472,raw/gpt6-sol/state_303/USB_Male/DSUB_Male.json
state_303,DSUB_Male,DSUB_Male,636,0,0,5,0,0.001322,raw/gpt6-sol/state_303/DSUB_Male/DSUB_Male.json
