condition,model,state,target,target_name,posthoc_identity,own_object_match,same_family,assisted_fallback,crop_file,crop_sha256,response_file,elapsed_seconds,answer,p_A,p_B,p_C,logp_A,logp_B,logp_C,other_token_probability,target_family,observed_family,p_A_lower,p_A_upper,p_B_lower,p_B_upper,p_C_lower,p_C_upper
baseline,qwen3.5:9b,state_101,RGOCG8-50_8mm,8 mm round pin,RGOCG16-50_16mm,False,True,False,../vlm_four_scene_20260925/input_crops/state_101/RGOCG16-50_16mm.png,552c7b7003b70b464999fe0b15088e739e126bb17da93e39400520c81be1c324,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/RGOCG8-50_8mm/RGOCG16-50_16mm.json,0.38296299998182803,A,0.9787302606558917,0.003552032074031584,0.016905636943058733,-0.02149919979274273,-5.640235424041748,-4.080108165740967,0.0008120703270180218,round_pin,round_pin,,,,,,
baseline,qwen3.5:9b,state_101,USB_Male,USB connector + cable,RGOCG16-50_16mm,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/RGOCG16-50_16mm.png,552c7b7003b70b464999fe0b15088e739e126bb17da93e39400520c81be1c324,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/USB_Male/RGOCG16-50_16mm.json,0.4139067999785766,B,0.03656903418298924,0.7873382611107455,0.17298527770603542,-3.308553457260132,-0.23909731209278107,-1.7545487880706787,0.003107427000229812,USB_Male,round_pin,,,,,,
baseline,qwen3.5:9b,state_101,DSUB_Male,DSUB connector,RGOCG16-50_16mm,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/RGOCG16-50_16mm.png,552c7b7003b70b464999fe0b15088e739e126bb17da93e39400520c81be1c324,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/DSUB_Male/RGOCG16-50_16mm.json,0.3958888000342995,C,0.2848214593045799,0.1387153473388105,0.5706512413141448,-1.2558927536010742,-1.9753313064575195,-0.560977041721344,0.005811952042464763,DSUB_Male,round_pin,,,,,,
baseline,qwen3.5:9b,state_101,Gear_Large,Large gear,RGOCG12-50_12mm,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/RGOCG12-50_12mm.png,123f19e892e7db96ecab17804bf959635f80f30947116c2770dcab19b9e1892a,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/Gear_Large/RGOCG12-50_12mm.json,0.48210319998906925,C,0.06283265602930709,0.227626124175167,0.7053442080727902,-2.767280340194702,-1.480050802230835,-0.34906935691833496,0.004197011722735677,gear,round_pin,,,,,,
baseline,qwen3.5:9b,state_101,Gear_Medium,Medium gear,RGOCG12-50_12mm,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/RGOCG12-50_12mm.png,123f19e892e7db96ecab17804bf959635f80f30947116c2770dcab19b9e1892a,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/Gear_Medium/RGOCG12-50_12mm.json,0.35174620000179857,C,0.06382427193192435,0.2860269027888602,0.6417671951263303,-2.751621723175049,-1.2516694068908691,-0.4435296654701233,0.008381630152885178,gear,round_pin,,,,,,
baseline,qwen3.5:9b,state_101,Gear_Small,Small gear,RGOCG12-50_12mm,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/RGOCG12-50_12mm.png,123f19e892e7db96ecab17804bf959635f80f30947116c2770dcab19b9e1892a,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/Gear_Small/RGOCG12-50_12mm.json,0.36124400002881885,C,0.03156372847588379,0.32553012645617907,0.6398308259982626,-3.455746650695801,-1.1223002672195435,-0.44655147194862366,0.00307531906967462,gear,round_pin,,,,,,
baseline,qwen3.5:9b,state_101,Waterproof_Male,Waterproof connector,RGOCG12-50_12mm,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/RGOCG12-50_12mm.png,123f19e892e7db96ecab17804bf959635f80f30947116c2770dcab19b9e1892a,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/Waterproof_Male/RGOCG12-50_12mm.json,0.3750568999676034,C,0.0663469185486004,0.0587000050611707,0.8695049304615162,-2.712857961654663,-2.835315465927124,-0.1398312747478485,0.005448145928712678,Waterproof_Male,round_pin,,,,,,
baseline,qwen3.5:9b,state_101,M12_Hex_Nut,M12 hex nut,RGOCG12-50_12mm,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/RGOCG12-50_12mm.png,123f19e892e7db96ecab17804bf959635f80f30947116c2770dcab19b9e1892a,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/M12_Hex_Nut/RGOCG12-50_12mm.json,0.36336020001908764,C,0.04820566295331613,0.40069708763786654,0.5472379309535105,-3.0322787761688232,-0.9145495295524597,-0.6028715968132019,0.0038593184553068483,hex_nut,round_pin,,,,,,
baseline,qwen3.5:9b,state_101,M16_Hex_Nut,M16 hex nut,RGOCG12-50_12mm,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/RGOCG12-50_12mm.png,123f19e892e7db96ecab17804bf959635f80f30947116c2770dcab19b9e1892a,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/M16_Hex_Nut/RGOCG12-50_12mm.json,0.3743665000074543,C,0.04357623603127762,0.4129322864079457,0.539536840394856,-3.1332433223724365,-0.8844716548919678,-0.61704421043396,0.003954637165920594,hex_nut,round_pin,,,,,,
baseline,qwen3.5:9b,state_101,RGOCG16-50_16mm,16 mm round pin,RGOCG12-50_12mm,False,True,False,../vlm_four_scene_20260925/input_crops/state_101/RGOCG12-50_12mm.png,123f19e892e7db96ecab17804bf959635f80f30947116c2770dcab19b9e1892a,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/RGOCG16-50_16mm/RGOCG12-50_12mm.json,0.3854287000140175,A,0.9579920758060704,0.006993709086063977,0.0331191755913926,-0.04291577264666557,-4.962744235992432,-3.4076428413391113,0.0018950395164729628,round_pin,round_pin,,,,,,
baseline,qwen3.5:9b,state_101,RGOCG12-50_12mm,12 mm round pin,RGOCG12-50_12mm,True,True,False,../vlm_four_scene_20260925/input_crops/state_101/RGOCG12-50_12mm.png,123f19e892e7db96ecab17804bf959635f80f30947116c2770dcab19b9e1892a,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/RGOCG12-50_12mm/RGOCG12-50_12mm.json,0.38999260001583025,A,0.9586843836921519,0.007358462003292259,0.03157221824527965,-0.04219336807727814,-4.911904335021973,-3.455477714538574,0.0023849360592761437,round_pin,round_pin,,,,,,
baseline,qwen3.5:9b,state_101,RGOCG8-50_8mm,8 mm round pin,RGOCG12-50_12mm,False,True,False,../vlm_four_scene_20260925/input_crops/state_101/RGOCG12-50_12mm.png,123f19e892e7db96ecab17804bf959635f80f30947116c2770dcab19b9e1892a,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/RGOCG8-50_8mm/RGOCG12-50_12mm.json,0.37277169997105375,A,0.9713151457374971,0.004721651991793706,0.022523035233671575,-0.029104305431246758,-5.355596542358398,-3.7932167053222656,0.001440167037037532,round_pin,round_pin,,,,,,
baseline,qwen3.5:9b,state_101,USB_Male,USB connector + cable,RGOCG12-50_12mm,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/RGOCG12-50_12mm.png,123f19e892e7db96ecab17804bf959635f80f30947116c2770dcab19b9e1892a,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/USB_Male/RGOCG12-50_12mm.json,0.4017801000154577,B,0.13976511237554376,0.4980583131813397,0.3558756033689887,-1.96779203414917,-0.6970381140708923,-1.0331740379333496,0.006300971074127859,USB_Male,round_pin,,,,,,
baseline,qwen3.5:9b,state_101,DSUB_Male,DSUB connector,RGOCG12-50_12mm,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/RGOCG12-50_12mm.png,123f19e892e7db96ecab17804bf959635f80f30947116c2770dcab19b9e1892a,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/DSUB_Male/RGOCG12-50_12mm.json,0.42172750004101545,C,0.19707345194882295,0.12013929332159397,0.6765390559146126,-1.6241787672042847,-2.11910343170166,-0.39076510071754456,0.006248198814970518,DSUB_Male,round_pin,,,,,,
baseline,qwen3.5:9b,state_101,Gear_Large,Large gear,RGOCG8-50_8mm,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/RGOCG8-50_8mm.png,3989b2e944636dc60976a725ca05eae1c3b96027dd47e7fd6182bc78c774ab48,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/Gear_Large/RGOCG8-50_8mm.json,0.4971611999790184,C,0.022701877565067457,0.3141450139481743,0.6585568864531727,-3.7853076457977295,-1.1579005718231201,-0.41770437359809875,0.004596222033585562,gear,round_pin,,,,,,
baseline,qwen3.5:9b,state_101,Gear_Medium,Medium gear,RGOCG8-50_8mm,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/RGOCG8-50_8mm.png,3989b2e944636dc60976a725ca05eae1c3b96027dd47e7fd6182bc78c774ab48,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/Gear_Medium/RGOCG8-50_8mm.json,0.3545382000156678,C,0.029231981202893043,0.34828389920404174,0.6180015256745416,-3.53249192237854,-1.0547373294830322,-0.4812643527984619,0.00448259391852357,gear,round_pin,,,,,,
baseline,qwen3.5:9b,state_101,Gear_Small,Small gear,RGOCG8-50_8mm,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/RGOCG8-50_8mm.png,3989b2e944636dc60976a725ca05eae1c3b96027dd47e7fd6182bc78c774ab48,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/Gear_Small/RGOCG8-50_8mm.json,0.36796960001811385,C,0.012149750506761377,0.4606185637608662,0.5227132879763979,-4.410446643829346,-0.7751849889755249,-0.6487221717834473,0.0045183977559745125,gear,round_pin,,,,,,
baseline,qwen3.5:9b,state_101,Waterproof_Male,Waterproof connector,RGOCG8-50_8mm,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/RGOCG8-50_8mm.png,3989b2e944636dc60976a725ca05eae1c3b96027dd47e7fd6182bc78c774ab48,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/Waterproof_Male/RGOCG8-50_8mm.json,0.38837999996030703,C,0.06054977170219912,0.25843279183471796,0.6723955925685535,-2.8042895793914795,-1.3531196117401123,-0.3969084322452545,0.008621843894529357,Waterproof_Male,round_pin,,,,,,
baseline,qwen3.5:9b,state_101,M12_Hex_Nut,M12 hex nut,RGOCG8-50_8mm,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/RGOCG8-50_8mm.png,3989b2e944636dc60976a725ca05eae1c3b96027dd47e7fd6182bc78c774ab48,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/M12_Hex_Nut/RGOCG8-50_8mm.json,0.3716368000023067,B,0.027444659675558602,0.5911096202610473,0.3763697793439248,-3.59558367729187,-0.5257537961006165,-0.9771831631660461,0.005075940719469263,hex_nut,round_pin,,,,,,
baseline,qwen3.5:9b,state_101,M16_Hex_Nut,M16 hex nut,RGOCG8-50_8mm,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/RGOCG8-50_8mm.png,3989b2e944636dc60976a725ca05eae1c3b96027dd47e7fd6182bc78c774ab48,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/M16_Hex_Nut/RGOCG8-50_8mm.json,0.37911680003162473,B,0.01921081356643984,0.5601846520069598,0.41707508669324317,-3.952281951904297,-0.5794888138771057,-0.8744890093803406,0.0035294477333571717,hex_nut,round_pin,,,,,,
baseline,qwen3.5:9b,state_101,RGOCG16-50_16mm,16 mm round pin,RGOCG8-50_8mm,False,True,False,../vlm_four_scene_20260925/input_crops/state_101/RGOCG8-50_8mm.png,3989b2e944636dc60976a725ca05eae1c3b96027dd47e7fd6182bc78c774ab48,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/RGOCG16-50_16mm/RGOCG8-50_8mm.json,0.39463709999108687,A,0.968931974073572,0.005330744477231963,0.023620151366856815,-0.03156087175011635,-5.234264373779297,-3.745655059814453,0.002117130082339269,round_pin,round_pin,,,,,,
baseline,qwen3.5:9b,state_101,RGOCG12-50_12mm,12 mm round pin,RGOCG8-50_8mm,False,True,False,../vlm_four_scene_20260925/input_crops/state_101/RGOCG8-50_8mm.png,3989b2e944636dc60976a725ca05eae1c3b96027dd47e7fd6182bc78c774ab48,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/RGOCG12-50_12mm/RGOCG8-50_8mm.json,0.3834232999943197,A,0.9735861419485267,0.004492159505889699,0.02053498783498652,-0.026768971234560013,-5.405421733856201,-3.885625123977661,0.00138671071059715,round_pin,round_pin,,,,,,
baseline,qwen3.5:9b,state_101,RGOCG8-50_8mm,8 mm round pin,RGOCG8-50_8mm,True,True,False,../vlm_four_scene_20260925/input_crops/state_101/RGOCG8-50_8mm.png,3989b2e944636dc60976a725ca05eae1c3b96027dd47e7fd6182bc78c774ab48,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/RGOCG8-50_8mm/RGOCG8-50_8mm.json,0.4090038999565877,A,0.9820275313053949,0.003223048231466573,0.013466817416652203,-0.018135935068130493,-5.737427711486816,-4.307526588439941,0.001282603046486308,round_pin,round_pin,,,,,,
baseline,qwen3.5:9b,state_101,USB_Male,USB connector + cable,RGOCG8-50_8mm,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/RGOCG8-50_8mm.png,3989b2e944636dc60976a725ca05eae1c3b96027dd47e7fd6182bc78c774ab48,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/USB_Male/RGOCG8-50_8mm.json,0.423657400009688,B,0.09845107236861057,0.6373453652748251,0.25977017823928916,-2.3181955814361572,-0.4504435956478119,-1.347957968711853,0.004433384117275119,USB_Male,round_pin,,,,,,
baseline,qwen3.5:9b,state_101,DSUB_Male,DSUB connector,RGOCG8-50_8mm,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/RGOCG8-50_8mm.png,3989b2e944636dc60976a725ca05eae1c3b96027dd47e7fd6182bc78c774ab48,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/DSUB_Male/RGOCG8-50_8mm.json,0.4008667999878526,C,0.22264278430121262,0.15515868989859025,0.6166188788499508,-1.50218665599823,-1.8633068799972534,-0.48350414633750916,0.005579646950246264,DSUB_Male,round_pin,,,,,,
baseline,qwen3.5:9b,state_101,Gear_Large,Large gear,USB_Male,False,False,True,../vlm_four_scene_20260925/input_crops/state_101/USB_Male.png,7543f2ca9e48d4553584300362014c6f331ab16c9b5e3b3c0e4184e22a6d517c,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/Gear_Large/USB_Male.json,0.7184565999777988,B,0.00574505815477649,0.6704105643647884,0.31956471676732906,-5.159415245056152,-0.39986497163772583,-1.1407954692840576,0.004279660713106148,gear,USB_Male,,,,,,
baseline,qwen3.5:9b,state_101,Gear_Medium,Medium gear,USB_Male,False,False,True,../vlm_four_scene_20260925/input_crops/state_101/USB_Male.png,7543f2ca9e48d4553584300362014c6f331ab16c9b5e3b3c0e4184e22a6d517c,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/Gear_Medium/USB_Male.json,0.3156987000256777,B,0.006498450835603387,0.5935404943661581,0.39562156248988867,-5.036191463470459,-0.5216498374938965,-0.9272971749305725,0.004339492308349846,gear,USB_Male,,,,,,
baseline,qwen3.5:9b,state_101,Gear_Small,Small gear,USB_Male,False,False,True,../vlm_four_scene_20260925/input_crops/state_101/USB_Male.png,7543f2ca9e48d4553584300362014c6f331ab16c9b5e3b3c0e4184e22a6d517c,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/Gear_Small/USB_Male.json,0.31787239998811856,B,0.012909405094243306,0.5719076853165206,0.4082760028170368,-4.349799156188965,-0.5587776899337769,-0.8958118557929993,0.006906906772199295,gear,USB_Male,,,,,,
baseline,qwen3.5:9b,state_101,Waterproof_Male,Waterproof connector,USB_Male,False,False,True,../vlm_four_scene_20260925/input_crops/state_101/USB_Male.png,7543f2ca9e48d4553584300362014c6f331ab16c9b5e3b3c0e4184e22a6d517c,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/Waterproof_Male/USB_Male.json,0.3328044000081718,A,0.970141410509952,0.007434834914139459,0.019146760936467996,-0.030313434079289436,-4.901578903198242,-3.9556217193603516,0.003276993639440673,Waterproof_Male,USB_Male,,,,,,
baseline,qwen3.5:9b,state_101,M12_Hex_Nut,M12 hex nut,USB_Male,False,False,True,../vlm_four_scene_20260925/input_crops/state_101/USB_Male.png,7543f2ca9e48d4553584300362014c6f331ab16c9b5e3b3c0e4184e22a6d517c,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/M12_Hex_Nut/USB_Male.json,0.3910868000239134,B,0.0021878510093664046,0.7325039549624552,0.2621480524755964,-6.12483549118042,-0.3112865388393402,-1.3388458490371704,0.00316014155258193,hex_nut,USB_Male,,,,,,
baseline,qwen3.5:9b,state_101,M16_Hex_Nut,M16 hex nut,USB_Male,False,False,True,../vlm_four_scene_20260925/input_crops/state_101/USB_Male.png,7543f2ca9e48d4553584300362014c6f331ab16c9b5e3b3c0e4184e22a6d517c,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/M16_Hex_Nut/USB_Male.json,0.3218294999678619,B,0.002477376755636052,0.7803636209826897,0.21443409419507853,-6.000555038452148,-0.2479952871799469,-1.5397528409957886,0.0027249080665956438,hex_nut,USB_Male,,,,,,
baseline,qwen3.5:9b,state_101,RGOCG16-50_16mm,16 mm round pin,USB_Male,False,False,True,../vlm_four_scene_20260925/input_crops/state_101/USB_Male.png,7543f2ca9e48d4553584300362014c6f331ab16c9b5e3b3c0e4184e22a6d517c,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/RGOCG16-50_16mm/USB_Male.json,0.4170382999582216,B,0.27553248495830235,0.367931127503296,0.3443758327834569,-1.289049744606018,-0.9998595118522644,-1.0660216808319092,0.012160554754944819,round_pin,USB_Male,,,,,,
baseline,qwen3.5:9b,state_101,RGOCG12-50_12mm,12 mm round pin,USB_Male,False,False,True,../vlm_four_scene_20260925/input_crops/state_101/USB_Male.png,7543f2ca9e48d4553584300362014c6f331ab16c9b5e3b3c0e4184e22a6d517c,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/RGOCG12-50_12mm/USB_Male.json,0.41951580002205446,B,0.26204725779964383,0.41834163925193185,0.3065192095692075,-1.3392304182052612,-0.8714568614959717,-1.1824748516082764,0.01309189337921679,round_pin,USB_Male,,,,,,
baseline,qwen3.5:9b,state_101,RGOCG8-50_8mm,8 mm round pin,USB_Male,False,False,True,../vlm_four_scene_20260925/input_crops/state_101/USB_Male.png,7543f2ca9e48d4553584300362014c6f331ab16c9b5e3b3c0e4184e22a6d517c,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/RGOCG8-50_8mm/USB_Male.json,0.4232056000037119,A,0.3769756538667733,0.32410978332170964,0.28854594019561897,-0.9755746722221375,-1.1266729831695557,-1.2429009675979614,0.010368622615898104,round_pin,USB_Male,,,,,,
baseline,qwen3.5:9b,state_101,USB_Male,USB connector + cable,USB_Male,True,True,True,../vlm_four_scene_20260925/input_crops/state_101/USB_Male.png,7543f2ca9e48d4553584300362014c6f331ab16c9b5e3b3c0e4184e22a6d517c,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/USB_Male/USB_Male.json,0.41522549994988367,A,0.9879665968422295,0.0027869559184802595,0.007944706477498384,-0.012106390669941902,-5.882805347442627,-4.835249423980713,0.001301740761791903,USB_Male,USB_Male,,,,,,
baseline,qwen3.5:9b,state_101,DSUB_Male,DSUB connector,USB_Male,False,False,True,../vlm_four_scene_20260925/input_crops/state_101/USB_Male.png,7543f2ca9e48d4553584300362014c6f331ab16c9b5e3b3c0e4184e22a6d517c,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/DSUB_Male/USB_Male.json,0.40815390000352636,A,0.9800379267304664,0.003515936794099758,0.013940721568846844,-0.0201640073210001,-5.650449275970459,-4.2729411125183105,0.0025054149065869558,DSUB_Male,USB_Male,,,,,,
baseline,qwen3.5:9b,state_101,Gear_Large,Large gear,DSUB_Male,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/DSUB_Male.png,4b33b962ebb9c6ee75c0ce865988e91fcba2f1bdbb964dd35e709db436634a24,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/Gear_Large/DSUB_Male.json,0.5076095999684185,B,0.00998304787938143,0.712772908938444,0.273592953398947,-4.606866836547852,-0.33859241008758545,-1.2961138486862183,0.00365108978322759,gear,DSUB_Male,,,,,,
baseline,qwen3.5:9b,state_101,Gear_Medium,Medium gear,DSUB_Male,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/DSUB_Male.png,4b33b962ebb9c6ee75c0ce865988e91fcba2f1bdbb964dd35e709db436634a24,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/Gear_Medium/DSUB_Male.json,0.36139059998095036,B,0.010219394317884288,0.6446330495804778,0.3424110071052312,-4.583467960357666,-0.4390740394592285,-1.0717434883117676,0.002736548996406629,gear,DSUB_Male,,,,,,
baseline,qwen3.5:9b,state_101,Gear_Small,Small gear,DSUB_Male,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/DSUB_Male.png,4b33b962ebb9c6ee75c0ce865988e91fcba2f1bdbb964dd35e709db436634a24,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/Gear_Small/DSUB_Male.json,0.36206610000226647,B,0.01011614431280664,0.5741671154844238,0.41233310737875833,-4.59362268447876,-0.55483478307724,-0.8859237432479858,0.003383632824011329,gear,DSUB_Male,,,,,,
baseline,qwen3.5:9b,state_101,Waterproof_Male,Waterproof connector,DSUB_Male,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/DSUB_Male.png,4b33b962ebb9c6ee75c0ce865988e91fcba2f1bdbb964dd35e709db436634a24,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/Waterproof_Male/DSUB_Male.json,0.38560849998611957,A,0.9784728283900588,0.0038783970003666364,0.01623986162860237,-0.021762261167168617,-5.552333354949951,-4.120286464691162,0.0014089129809722323,Waterproof_Male,DSUB_Male,,,,,,
baseline,qwen3.5:9b,state_101,M12_Hex_Nut,M12 hex nut,DSUB_Male,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/DSUB_Male.png,4b33b962ebb9c6ee75c0ce865988e91fcba2f1bdbb964dd35e709db436634a24,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/M12_Hex_Nut/DSUB_Male.json,0.3718192999949679,B,0.014462350385310142,0.5388443573132414,0.44297418069654804,-4.236206531524658,-0.6183285117149353,-0.8142437934875488,0.003719111604900349,hex_nut,DSUB_Male,,,,,,
baseline,qwen3.5:9b,state_101,M16_Hex_Nut,M16 hex nut,DSUB_Male,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/DSUB_Male.png,4b33b962ebb9c6ee75c0ce865988e91fcba2f1bdbb964dd35e709db436634a24,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/M16_Hex_Nut/DSUB_Male.json,0.37184029998024926,B,0.010095014252129605,0.5549676299176731,0.43113061759629756,-4.5957136154174805,-0.5888454914093018,-0.8413441777229309,0.0038067382338997646,hex_nut,DSUB_Male,,,,,,
baseline,qwen3.5:9b,state_101,RGOCG16-50_16mm,16 mm round pin,DSUB_Male,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/DSUB_Male.png,4b33b962ebb9c6ee75c0ce865988e91fcba2f1bdbb964dd35e709db436634a24,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/RGOCG16-50_16mm/DSUB_Male.json,0.3842513000126928,B,0.24959730691416224,0.37476069452911204,0.36479686078563545,-1.3879064321517944,-0.981467604637146,-1.008414626121521,0.010845137771090307,round_pin,DSUB_Male,,,,,,
baseline,qwen3.5:9b,state_101,RGOCG12-50_12mm,12 mm round pin,DSUB_Male,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/DSUB_Male.png,4b33b962ebb9c6ee75c0ce865988e91fcba2f1bdbb964dd35e709db436634a24,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/RGOCG12-50_12mm/DSUB_Male.json,0.3918889000196941,C,0.2995843276223899,0.3401054117727295,0.35314812719949923,-1.2053593397140503,-1.078499674797058,-1.0408676862716675,0.007162133405381299,round_pin,DSUB_Male,,,,,,
baseline,qwen3.5:9b,state_101,RGOCG8-50_8mm,8 mm round pin,DSUB_Male,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/DSUB_Male.png,4b33b962ebb9c6ee75c0ce865988e91fcba2f1bdbb964dd35e709db436634a24,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/RGOCG8-50_8mm/DSUB_Male.json,0.3828161000274122,C,0.3690959587502852,0.24824300737509813,0.3748990560660535,-0.9966986179351807,-1.393347144126892,-0.981098473072052,0.007761977808563136,round_pin,DSUB_Male,,,,,,
baseline,qwen3.5:9b,state_101,USB_Male,USB connector + cable,DSUB_Male,False,False,False,../vlm_four_scene_20260925/input_crops/state_101/DSUB_Male.png,4b33b962ebb9c6ee75c0ce865988e91fcba2f1bdbb964dd35e709db436634a24,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/USB_Male/DSUB_Male.json,0.413159399991855,B,0.053501580645856354,0.7434653035317749,0.19862141489521168,-2.928044080734253,-0.2964331805706024,-1.6163547039031982,0.004411700927157147,USB_Male,DSUB_Male,,,,,,
baseline,qwen3.5:9b,state_101,DSUB_Male,DSUB connector,DSUB_Male,True,True,False,../vlm_four_scene_20260925/input_crops/state_101/DSUB_Male.png,4b33b962ebb9c6ee75c0ce865988e91fcba2f1bdbb964dd35e709db436634a24,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/DSUB_Male/DSUB_Male.json,0.39391749998321757,A,0.9795057772323327,0.004918162520829624,0.01362620973173259,-0.02070714347064495,-5.314820289611816,-4.295760154724121,0.0019498505151051004,DSUB_Male,DSUB_Male,,,,,,
baseline,qwen3.5:9b,state_202,Gear_Large,Large gear,Gear_Large,True,True,False,../vlm_four_scene_20260925/input_crops/state_202/Gear_Large.png,5d23b69c2449fff305773def219e59a9d80d68f1142de6cae6476b6dda8231cf,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_202/Gear_Large/Gear_Large.json,0.506960499973502,A,0.9885101914477998,0.0041806492439313055,0.006710759787689043,-0.011556326411664486,-5.477288722991943,-5.004043102264404,0.0005983995205797177,gear,gear,,,,,,
baseline,qwen3.5:9b,state_202,Gear_Medium,Medium gear,Gear_Large,False,True,False,../vlm_four_scene_20260925/input_crops/state_202/Gear_Large.png,5d23b69c2449fff305773def219e59a9d80d68f1142de6cae6476b6dda8231cf,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_202/Gear_Medium/Gear_Large.json,0.35180920001585037,A,0.9925073979808362,0.002247127444912915,0.0047261750867635425,-0.007520812563598156,-6.098102569580078,-5.354639053344727,0.0005192994874873014,gear,gear,,,,,,
baseline,qwen3.5:9b,state_202,Gear_Small,Small gear,Gear_Large,False,True,False,../vlm_four_scene_20260925/input_crops/state_202/Gear_Large.png,5d23b69c2449fff305773def219e59a9d80d68f1142de6cae6476b6dda8231cf,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_202/Gear_Small/Gear_Large.json,0.3604734999826178,A,0.9847938419900107,0.004869203975220187,0.00972180720923979,-0.015322957187891006,-5.324824810028076,-4.633383750915527,0.0006151468255293224,gear,gear,,,,,,
