case,model,state,target,target_family,posthoc_identity,observed_family,same_family,own_object_match,assisted_fallback,baseline_answer,baseline_response_file,baseline_p_A,baseline_p_A_lower,baseline_p_A_upper,baseline_p_C,baseline_p_C_lower,baseline_p_C_upper,ablation_answer,ablation_response_file,ablation_p_A,ablation_p_A_lower,ablation_p_A_upper,ablation_p_C,ablation_p_C_lower,ablation_p_C_upper,p_A_change_lower,p_A_change_upper
True nut family crops,qwen3.5:4b,original,M12_Hex_Nut,hex_nut,M16_Hex_Nut,hex_nut,True,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/M12_Hex_Nut/M16_Hex_Nut.json,0.35114149765728675,0.35114149765728675,0.35114149765728675,0.5939875900458449,0.5939875900458449,0.5939875900458449,A,qwen3.5-4b/responses/original/M12_Hex_Nut/M16_Hex_Nut.json,0.7574878283693869,0.7574878283693869,0.7574878283693869,0.14031881159504897,0.14031881159504897,0.14031881159504897,0.40634633071210013,0.40634633071210013
True nut family crops,qwen3.5:4b,original,M16_Hex_Nut,hex_nut,M16_Hex_Nut,hex_nut,True,True,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/M16_Hex_Nut/M16_Hex_Nut.json,0.4039860981527006,0.4039860981527006,0.4039860981527006,0.5298783246788142,0.5298783246788142,0.5298783246788142,A,qwen3.5-4b/responses/original/M16_Hex_Nut/M16_Hex_Nut.json,0.7574878283693869,0.7574878283693869,0.7574878283693869,0.14031881159504897,0.14031881159504897,0.14031881159504897,0.3535017302166863,0.3535017302166863
True nut family crops,qwen3.5:4b,state_101,M12_Hex_Nut,hex_nut,M12_Hex_Nut,hex_nut,True,True,False,A,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_101/M12_Hex_Nut/M12_Hex_Nut.json,0.6210907165976777,0.6210907165976777,0.6210907165976777,0.2969172068729796,0.2969172068729796,0.2969172068729796,A,qwen3.5-4b/responses/state_101/M12_Hex_Nut/M12_Hex_Nut.json,0.7337578471166589,0.7337578471166589,0.7337578471166589,0.12730191827443368,0.12730191827443368,0.12730191827443368,0.11266713051898125,0.11266713051898125
True nut family crops,qwen3.5:4b,state_101,M16_Hex_Nut,hex_nut,M12_Hex_Nut,hex_nut,True,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_101/M16_Hex_Nut/M12_Hex_Nut.json,0.7029058883794778,0.7029058883794778,0.7029058883794778,0.21144669531589472,0.21144669531589472,0.21144669531589472,A,qwen3.5-4b/responses/state_101/M16_Hex_Nut/M12_Hex_Nut.json,0.7337578471166589,0.7337578471166589,0.7337578471166589,0.12730191827443368,0.12730191827443368,0.12730191827443368,0.030851958737181162,0.030851958737181162
True nut family crops,qwen3.5:4b,state_101,M12_Hex_Nut,hex_nut,M16_Hex_Nut,hex_nut,True,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_101/M12_Hex_Nut/M16_Hex_Nut.json,0.3126069784076001,0.3126069784076001,0.3126069784076001,0.6314773571878105,0.6314773571878105,0.6314773571878105,A,qwen3.5-4b/responses/state_101/M12_Hex_Nut/M16_Hex_Nut.json,0.39385753035015697,0.39385753035015697,0.39385753035015697,0.3354792964451073,0.3354792964451073,0.3354792964451073,0.08125055194255687,0.08125055194255687
True nut family crops,qwen3.5:4b,state_101,M16_Hex_Nut,hex_nut,M16_Hex_Nut,hex_nut,True,True,False,A,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_101/M16_Hex_Nut/M16_Hex_Nut.json,0.6025005025449773,0.6025005025449773,0.6025005025449773,0.31819323572433317,0.31819323572433317,0.31819323572433317,A,qwen3.5-4b/responses/state_101/M16_Hex_Nut/M16_Hex_Nut.json,0.39385753035015697,0.39385753035015697,0.39385753035015697,0.3354792964451073,0.3354792964451073,0.3354792964451073,-0.20864297219482036,-0.20864297219482036
True nut family crops,qwen3.5:4b,state_202,M12_Hex_Nut,hex_nut,M12_Hex_Nut,hex_nut,True,True,False,A,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_202/M12_Hex_Nut/M12_Hex_Nut.json,0.5912167379174877,0.5912167379174877,0.5912167379174877,0.3230961100546994,0.3230961100546994,0.3230961100546994,A,qwen3.5-4b/responses/state_202/M12_Hex_Nut/M12_Hex_Nut.json,0.7750439696434371,0.7750439696434371,0.7750439696434371,0.10511411878132831,0.10511411878132831,0.10511411878132831,0.1838272317259494,0.1838272317259494
True nut family crops,qwen3.5:4b,state_202,M16_Hex_Nut,hex_nut,M12_Hex_Nut,hex_nut,True,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_202/M16_Hex_Nut/M12_Hex_Nut.json,0.6652587717422048,0.6652587717422048,0.6652587717422048,0.23220952397065173,0.23220952397065173,0.23220952397065173,A,qwen3.5-4b/responses/state_202/M16_Hex_Nut/M12_Hex_Nut.json,0.7750439696434371,0.7750439696434371,0.7750439696434371,0.10511411878132831,0.10511411878132831,0.10511411878132831,0.10978519790123231,0.10978519790123231
True nut family crops,qwen3.5:4b,state_202,M12_Hex_Nut,hex_nut,M16_Hex_Nut,hex_nut,True,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_202/M12_Hex_Nut/M16_Hex_Nut.json,0.7894225751750417,0.7894225751750417,0.7894225751750417,0.1303798132649896,0.1303798132649896,0.1303798132649896,A,qwen3.5-4b/responses/state_202/M12_Hex_Nut/M16_Hex_Nut.json,0.8171926133802192,0.8171926133802192,0.8171926133802192,0.06751735019996444,0.06751735019996444,0.06751735019996444,0.02777003820517754,0.02777003820517754
True nut family crops,qwen3.5:4b,state_202,M16_Hex_Nut,hex_nut,M16_Hex_Nut,hex_nut,True,True,False,A,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_202/M16_Hex_Nut/M16_Hex_Nut.json,0.7341122548264903,0.7341122548264903,0.7341122548264903,0.15266565071531008,0.15266565071531008,0.15266565071531008,A,qwen3.5-4b/responses/state_202/M16_Hex_Nut/M16_Hex_Nut.json,0.8171926133802192,0.8171926133802192,0.8171926133802192,0.06751735019996444,0.06751735019996444,0.06751735019996444,0.08308035855372886,0.08308035855372886
True nut family crops,qwen3.5:4b,state_303,M12_Hex_Nut,hex_nut,M12_Hex_Nut,hex_nut,True,True,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_303/M12_Hex_Nut/M12_Hex_Nut.json,0.3738367287608314,0.3738367287608314,0.3738367287608314,0.5531116870884096,0.5531116870884096,0.5531116870884096,A,qwen3.5-4b/responses/state_303/M12_Hex_Nut/M12_Hex_Nut.json,0.40766642489384375,0.40766642489384375,0.40766642489384375,0.3706241862863252,0.3706241862863252,0.3706241862863252,0.033829696133012344,0.033829696133012344
True nut family crops,qwen3.5:4b,state_303,M16_Hex_Nut,hex_nut,M12_Hex_Nut,hex_nut,True,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_303/M16_Hex_Nut/M12_Hex_Nut.json,0.5321689700870306,0.5321689700870306,0.5321689700870306,0.3762682371011661,0.3762682371011661,0.3762682371011661,A,qwen3.5-4b/responses/state_303/M16_Hex_Nut/M12_Hex_Nut.json,0.40766642489384375,0.40766642489384375,0.40766642489384375,0.3706241862863252,0.3706241862863252,0.3706241862863252,-0.12450254519318682,-0.12450254519318682
True nut family crops,qwen3.5:4b,state_303,M12_Hex_Nut,hex_nut,M16_Hex_Nut,hex_nut,True,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_303/M12_Hex_Nut/M16_Hex_Nut.json,0.38057538148891146,0.38057538148891146,0.38057538148891146,0.49358636551366797,0.49358636551366797,0.49358636551366797,A,qwen3.5-4b/responses/state_303/M12_Hex_Nut/M16_Hex_Nut.json,0.42907376125035207,0.42907376125035207,0.42907376125035207,0.3050945135599933,0.3050945135599933,0.3050945135599933,0.04849837976144061,0.04849837976144061
True nut family crops,qwen3.5:4b,state_303,M16_Hex_Nut,hex_nut,M16_Hex_Nut,hex_nut,True,True,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/state_303/M16_Hex_Nut/M16_Hex_Nut.json,0.3918238605967813,0.3918238605967813,0.3918238605967813,0.5164405839377787,0.5164405839377787,0.5164405839377787,A,qwen3.5-4b/responses/state_303/M16_Hex_Nut/M16_Hex_Nut.json,0.42907376125035207,0.42907376125035207,0.42907376125035207,0.3050945135599933,0.3050945135599933,0.3050945135599933,0.037249900653570756,0.037249900653570756
True nut family crops,qwen3.5:9b,original,M12_Hex_Nut,hex_nut,M12_Hex_Nut,hex_nut,True,True,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/original/M12_Hex_Nut/M12_Hex_Nut.json,0.9795658589275005,0.9795658589275005,0.9795658589275005,0.01605974118943575,0.01605974118943575,0.01605974118943575,A,qwen3.5-9b/responses/original/M12_Hex_Nut/M12_Hex_Nut.json,0.9466215375830486,0.9466215375830486,0.9466215375830486,0.04161528829895,0.04161528829895,0.04161528829895,-0.03294432134445191,-0.03294432134445191
True nut family crops,qwen3.5:9b,original,M16_Hex_Nut,hex_nut,M12_Hex_Nut,hex_nut,True,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/original/M16_Hex_Nut/M12_Hex_Nut.json,0.9815304872211791,0.9815304872211791,0.9815304872211791,0.014329762065318432,0.014329762065318432,0.014329762065318432,A,qwen3.5-9b/responses/original/M16_Hex_Nut/M12_Hex_Nut.json,0.9466215375830486,0.9466215375830486,0.9466215375830486,0.04161528829895,0.04161528829895,0.04161528829895,-0.034908949638130515,-0.034908949638130515
True nut family crops,qwen3.5:9b,original,M12_Hex_Nut,hex_nut,M16_Hex_Nut,hex_nut,True,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/original/M12_Hex_Nut/M16_Hex_Nut.json,0.9713460801957587,0.9713460801957587,0.9713460801957587,0.022285555252246004,0.022285555252246004,0.022285555252246004,A,qwen3.5-9b/responses/original/M12_Hex_Nut/M16_Hex_Nut.json,0.877113223591023,0.877113223591023,0.877113223591023,0.08790890407223675,0.08790890407223675,0.08790890407223675,-0.09423285660473579,-0.09423285660473579
True nut family crops,qwen3.5:9b,original,M16_Hex_Nut,hex_nut,M16_Hex_Nut,hex_nut,True,True,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/original/M16_Hex_Nut/M16_Hex_Nut.json,0.963740347292215,0.963740347292215,0.963740347292215,0.028359715036193948,0.028359715036193948,0.028359715036193948,A,qwen3.5-9b/responses/original/M16_Hex_Nut/M16_Hex_Nut.json,0.877113223591023,0.877113223591023,0.877113223591023,0.08790890407223675,0.08790890407223675,0.08790890407223675,-0.08662712370119208,-0.08662712370119208
True nut family crops,qwen3.5:9b,state_101,M12_Hex_Nut,hex_nut,M12_Hex_Nut,hex_nut,True,True,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/M12_Hex_Nut/M12_Hex_Nut.json,0.9753115775402291,0.9753115775402291,0.9753115775402291,0.016292775641450832,0.016292775641450832,0.016292775641450832,A,qwen3.5-9b/responses/state_101/M12_Hex_Nut/M12_Hex_Nut.json,0.9594019668858315,0.9594019668858315,0.9594019668858315,0.032779629525248884,0.032779629525248884,0.032779629525248884,-0.015909610654397666,-0.015909610654397666
True nut family crops,qwen3.5:9b,state_101,M16_Hex_Nut,hex_nut,M12_Hex_Nut,hex_nut,True,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/M16_Hex_Nut/M12_Hex_Nut.json,0.9704651829630546,0.9704651829630546,0.9704651829630546,0.02054606050020542,0.02054606050020542,0.02054606050020542,A,qwen3.5-9b/responses/state_101/M16_Hex_Nut/M12_Hex_Nut.json,0.9594019668858315,0.9594019668858315,0.9594019668858315,0.032779629525248884,0.032779629525248884,0.032779629525248884,-0.01106321607722316,-0.01106321607722316
True nut family crops,qwen3.5:9b,state_101,M12_Hex_Nut,hex_nut,M16_Hex_Nut,hex_nut,True,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/M12_Hex_Nut/M16_Hex_Nut.json,0.887398185964506,0.887398185964506,0.887398185964506,0.08507237205973193,0.08507237205973193,0.08507237205973193,A,qwen3.5-9b/responses/state_101/M12_Hex_Nut/M16_Hex_Nut.json,0.8791719136436369,0.8791719136436369,0.8791719136436369,0.08643137344110756,0.08643137344110756,0.08643137344110756,-0.008226272320869144,-0.008226272320869144
True nut family crops,qwen3.5:9b,state_101,M16_Hex_Nut,hex_nut,M16_Hex_Nut,hex_nut,True,True,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_101/M16_Hex_Nut/M16_Hex_Nut.json,0.9443078055110133,0.9443078055110133,0.9443078055110133,0.04063468183434407,0.04063468183434407,0.04063468183434407,A,qwen3.5-9b/responses/state_101/M16_Hex_Nut/M16_Hex_Nut.json,0.8791719136436369,0.8791719136436369,0.8791719136436369,0.08643137344110756,0.08643137344110756,0.08643137344110756,-0.06513589186737645,-0.06513589186737645
True nut family crops,qwen3.5:9b,state_202,M12_Hex_Nut,hex_nut,M12_Hex_Nut,hex_nut,True,True,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_202/M12_Hex_Nut/M12_Hex_Nut.json,0.9130331272087255,0.9130331272087255,0.9130331272087255,0.051626159961941996,0.051626159961941996,0.051626159961941996,A,qwen3.5-9b/responses/state_202/M12_Hex_Nut/M12_Hex_Nut.json,0.885056973714847,0.885056973714847,0.885056973714847,0.08372725276572483,0.08372725276572483,0.08372725276572483,-0.027976153493878497,-0.027976153493878497
True nut family crops,qwen3.5:9b,state_202,M16_Hex_Nut,hex_nut,M12_Hex_Nut,hex_nut,True,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_202/M16_Hex_Nut/M12_Hex_Nut.json,0.9504435642200298,0.9504435642200298,0.9504435642200298,0.029879876578872058,0.029879876578872058,0.029879876578872058,A,qwen3.5-9b/responses/state_202/M16_Hex_Nut/M12_Hex_Nut.json,0.885056973714847,0.885056973714847,0.885056973714847,0.08372725276572483,0.08372725276572483,0.08372725276572483,-0.0653865905051828,-0.0653865905051828
True nut family crops,qwen3.5:9b,state_202,M12_Hex_Nut,hex_nut,M16_Hex_Nut,hex_nut,True,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_202/M12_Hex_Nut/M16_Hex_Nut.json,0.9872041347028508,0.9872041347028508,0.9872041347028508,0.008489584868398783,0.008489584868398783,0.008489584868398783,A,qwen3.5-9b/responses/state_202/M12_Hex_Nut/M16_Hex_Nut.json,0.9386364198610315,0.9386364198610315,0.9386364198610315,0.04343452718089664,0.04343452718089664,0.04343452718089664,-0.04856771484181932,-0.04856771484181932
True nut family crops,qwen3.5:9b,state_202,M16_Hex_Nut,hex_nut,M16_Hex_Nut,hex_nut,True,True,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_202/M16_Hex_Nut/M16_Hex_Nut.json,0.988545596436563,0.988545596436563,0.988545596436563,0.007495262568142385,0.007495262568142385,0.007495262568142385,A,qwen3.5-9b/responses/state_202/M16_Hex_Nut/M16_Hex_Nut.json,0.9386364198610315,0.9386364198610315,0.9386364198610315,0.04343452718089664,0.04343452718089664,0.04343452718089664,-0.04990917657553151,-0.04990917657553151
True nut family crops,qwen3.5:9b,state_303,M12_Hex_Nut,hex_nut,M12_Hex_Nut,hex_nut,True,True,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/M12_Hex_Nut/M12_Hex_Nut.json,0.9067394148989119,0.9067394148989119,0.9067394148989119,0.050418844258399646,0.050418844258399646,0.050418844258399646,A,qwen3.5-9b/responses/state_303/M12_Hex_Nut/M12_Hex_Nut.json,0.8614553196226454,0.8614553196226454,0.8614553196226454,0.10237447933863918,0.10237447933863918,0.10237447933863918,-0.04528409527626642,-0.04528409527626642
True nut family crops,qwen3.5:9b,state_303,M16_Hex_Nut,hex_nut,M12_Hex_Nut,hex_nut,True,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/M16_Hex_Nut/M12_Hex_Nut.json,0.9662467257170322,0.9662467257170322,0.9662467257170322,0.02294738272181075,0.02294738272181075,0.02294738272181075,A,qwen3.5-9b/responses/state_303/M16_Hex_Nut/M12_Hex_Nut.json,0.8614553196226454,0.8614553196226454,0.8614553196226454,0.10237447933863918,0.10237447933863918,0.10237447933863918,-0.10479140609438675,-0.10479140609438675
True nut family crops,qwen3.5:9b,state_303,M12_Hex_Nut,hex_nut,M16_Hex_Nut,hex_nut,True,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/M12_Hex_Nut/M16_Hex_Nut.json,0.9860861303394899,0.9860861303394899,0.9860861303394899,0.00994822061885093,0.00994822061885093,0.00994822061885093,A,qwen3.5-9b/responses/state_303/M12_Hex_Nut/M16_Hex_Nut.json,0.847929000337853,0.847929000337853,0.847929000337853,0.10727778789665325,0.10727778789665325,0.10727778789665325,-0.13815713000163687,-0.13815713000163687
True nut family crops,qwen3.5:9b,state_303,M16_Hex_Nut,hex_nut,M16_Hex_Nut,hex_nut,True,True,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/M16_Hex_Nut/M16_Hex_Nut.json,0.9868965743673824,0.9868965743673824,0.9868965743673824,0.009462194601366967,0.009462194601366967,0.009462194601366967,A,qwen3.5-9b/responses/state_303/M16_Hex_Nut/M16_Hex_Nut.json,0.847929000337853,0.847929000337853,0.847929000337853,0.10727778789665325,0.10727778789665325,0.10727778789665325,-0.13896757402952942,-0.13896757402952942
True nut family crops,gemma4:12b,original,M12_Hex_Nut,hex_nut,M12_Hex_Nut,hex_nut,True,True,False,A,../vlm_four_scene_20260925/raw/gemma4-12b/original/M12_Hex_Nut/M12_Hex_Nut.json,0.9999831914895567,0.9999831914895567,0.9999831914895567,2.1338027238065926e-08,2.1338027238065926e-08,2.1338027238065926e-08,A,gemma4-12b/responses/original/M12_Hex_Nut/M12_Hex_Nut.json,0.9999586343771818,0.9999586343771818,0.9999586343771818,2.7460803273957136e-06,2.7460803273957136e-06,2.7460803273957136e-06,-2.4557112374923307e-05,-2.4557112374923307e-05
True nut family crops,gemma4:12b,original,M16_Hex_Nut,hex_nut,M12_Hex_Nut,hex_nut,True,False,False,A,../vlm_four_scene_20260925/raw/gemma4-12b/original/M16_Hex_Nut/M12_Hex_Nut.json,0.9999804496766298,0.9999804496766298,0.9999804496766298,3.2169444482214696e-08,3.2169444482214696e-08,3.2169444482214696e-08,A,gemma4-12b/responses/original/M16_Hex_Nut/M12_Hex_Nut.json,0.999952793122396,0.999952793122396,0.999952793122396,2.4595782445340665e-06,2.4595782445340665e-06,2.4595782445340665e-06,-2.7656554233757014e-05,-2.7656554233757014e-05
True nut family crops,gemma4:12b,original,M12_Hex_Nut,hex_nut,M16_Hex_Nut,hex_nut,True,False,False,A,../vlm_four_scene_20260925/raw/gemma4-12b/original/M12_Hex_Nut/M16_Hex_Nut.json,0.9996222257734806,0.9996222257734806,0.9996222257734806,1.2983860626191564e-07,1.2983860626191564e-07,1.2983860626191564e-07,A,gemma4-12b/responses/original/M12_Hex_Nut/M16_Hex_Nut.json,0.9999916553499875,0.9999916553499875,0.9999916553499875,9.727184886552816e-07,9.727184886552816e-07,9.727184886552816e-07,0.00036942957650687447,0.00036942957650687447
True nut family crops,gemma4:12b,original,M16_Hex_Nut,hex_nut,M16_Hex_Nut,hex_nut,True,True,False,A,../vlm_four_scene_20260925/raw/gemma4-12b/original/M16_Hex_Nut/M16_Hex_Nut.json,0.9994787573607201,0.9994787573607201,0.9994787573607201,8.28155358809637e-08,8.28155358809637e-08,8.28155358809637e-08,A,gemma4-12b/responses/original/M16_Hex_Nut/M16_Hex_Nut.json,0.9999898672107935,0.9999898672107935,0.9999898672107935,1.2382382611216162e-06,1.2382382611216162e-06,1.2382382611216162e-06,0.0005111098500734101,0.0005111098500734101
True nut family crops,gemma4:12b,state_101,M12_Hex_Nut,hex_nut,M12_Hex_Nut,hex_nut,True,True,False,A,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/M12_Hex_Nut/M12_Hex_Nut.json,0.9980440139182436,0.9980440139182436,0.9980440139182436,4.4423670273231924e-07,4.4423670273231924e-07,4.4423670273231924e-07,A,gemma4-12b/responses/state_101/M12_Hex_Nut/M12_Hex_Nut.json,0.9999665021904517,0.9999665021904517,0.9999665021904517,2.1213326207231185e-06,2.1213326207231185e-06,2.1213326207231185e-06,0.0019224882722080894,0.0019224882722080894
True nut family crops,gemma4:12b,state_101,M16_Hex_Nut,hex_nut,M12_Hex_Nut,hex_nut,True,False,False,A,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/M16_Hex_Nut/M12_Hex_Nut.json,0.9994149207855803,0.9994149207855803,0.9994149207855803,1.571150618211552e-07,1.571150618211552e-07,1.571150618211552e-07,A,gemma4-12b/responses/state_101/M16_Hex_Nut/M12_Hex_Nut.json,0.999966859817318,0.999966859817318,0.999966859817318,2.204423705615014e-06,2.204423705615014e-06,2.204423705615014e-06,0.0005519390317377804,0.0005519390317377804
True nut family crops,gemma4:12b,state_101,M12_Hex_Nut,hex_nut,M16_Hex_Nut,hex_nut,True,False,False,A,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/M12_Hex_Nut/M16_Hex_Nut.json,0.936298789057975,0.936298789057975,0.936298789057975,1.835911140188542e-06,1.835911140188542e-06,1.835911140188542e-06,A,gemma4-12b/responses/state_101/M12_Hex_Nut/M16_Hex_Nut.json,0.9891000385474381,0.9891000385474381,0.9891000385474381,0.0006754368634842335,0.0006754368634842335,0.0006754368634842335,0.052801249489463076,0.052801249489463076
True nut family crops,gemma4:12b,state_101,M16_Hex_Nut,hex_nut,M16_Hex_Nut,hex_nut,True,True,False,A,../vlm_four_scene_20260925/raw/gemma4-12b/state_101/M16_Hex_Nut/M16_Hex_Nut.json,0.9050453301833206,0.9050453301833206,0.9050453301833206,4.654604123432906e-06,4.654604123432906e-06,4.654604123432906e-06,A,gemma4-12b/responses/state_101/M16_Hex_Nut/M16_Hex_Nut.json,0.9889896515517391,0.9889896515517391,0.9889896515517391,0.0006628425584215615,0.0006628425584215615,0.0006628425584215615,0.08394432136841856,0.08394432136841856
True nut family crops,gemma4:12b,state_202,M12_Hex_Nut,hex_nut,M12_Hex_Nut,hex_nut,True,True,False,A,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/M12_Hex_Nut/M12_Hex_Nut.json,0.9999744892118427,0.9999744892118427,0.9999744892118427,3.1074075914519277e-08,3.1074075914519277e-08,3.1074075914519277e-08,A,gemma4-12b/responses/state_202/M12_Hex_Nut/M12_Hex_Nut.json,0.9999920129776643,0.9999920129776643,0.9999920129776643,1.223253426376824e-06,1.223253426376824e-06,1.223253426376824e-06,1.7523765821536585e-05,1.7523765821536585e-05
True nut family crops,gemma4:12b,state_202,M16_Hex_Nut,hex_nut,M12_Hex_Nut,hex_nut,True,False,False,A,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/M16_Hex_Nut/M12_Hex_Nut.json,0.9999620914441505,0.9999620914441505,0.9999620914441505,4.717580104145201e-08,4.717580104145201e-08,4.717580104145201e-08,A,gemma4-12b/responses/state_202/M16_Hex_Nut/M12_Hex_Nut.json,0.9999890327454755,0.9999890327454755,0.9999890327454755,1.4603682360669675e-06,1.4603682360669675e-06,1.4603682360669675e-06,2.6941301324967526e-05,2.6941301324967526e-05
True nut family crops,gemma4:12b,state_202,M12_Hex_Nut,hex_nut,M16_Hex_Nut,hex_nut,True,False,False,A,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/M12_Hex_Nut/M16_Hex_Nut.json,0.9999712705610059,0.9999712705610059,0.9999712705610059,3.5189385000590705e-08,3.5189385000590705e-08,3.5189385000590705e-08,A,gemma4-12b/responses/state_202/M12_Hex_Nut/M16_Hex_Nut.json,0.9999675750714346,0.9999675750714346,0.9999675750714346,1.2941588475487227e-06,1.2941588475487227e-06,1.2941588475487227e-06,-3.6954895712426605e-06,-3.6954895712426605e-06
True nut family crops,gemma4:12b,state_202,M16_Hex_Nut,hex_nut,M16_Hex_Nut,hex_nut,True,True,False,A,../vlm_four_scene_20260925/raw/gemma4-12b/state_202/M16_Hex_Nut/M16_Hex_Nut.json,0.9999626874936456,0.9999626874936456,0.9999626874936456,4.6479323913301744e-08,4.6479323913301744e-08,4.6479323913301744e-08,A,gemma4-12b/responses/state_202/M16_Hex_Nut/M16_Hex_Nut.json,0.9999648332594905,0.9999648332594905,0.9999648332594905,1.2805338585535327e-06,1.2805338585535327e-06,1.2805338585535327e-06,2.1457658448964523e-06,2.1457658448964523e-06
True nut family crops,gemma4:12b,state_303,M12_Hex_Nut,hex_nut,M12_Hex_Nut,hex_nut,True,True,False,A,../vlm_four_scene_20260925/raw/gemma4-12b/state_303/M12_Hex_Nut/M12_Hex_Nut.json,0.9998584985738569,0.9998584985738569,0.9998584985738569,4.337235730498669e-08,4.337235730498669e-08,4.337235730498669e-08,A,gemma4-12b/responses/state_303/M12_Hex_Nut/M12_Hex_Nut.json,0.9999715089800395,0.9999715089800395,0.9999715089800395,3.254501822324682e-06,3.254501822324682e-06,3.254501822324682e-06,0.00011301040618261204,0.00011301040618261204
True nut family crops,gemma4:12b,state_303,M16_Hex_Nut,hex_nut,M12_Hex_Nut,hex_nut,True,False,False,A,../vlm_four_scene_20260925/raw/gemma4-12b/state_303/M16_Hex_Nut/M12_Hex_Nut.json,0.9998049139954949,0.9998049139954949,0.9998049139954949,7.09739620548749e-08,7.09739620548749e-08,7.09739620548749e-08,A,gemma4-12b/responses/state_303/M16_Hex_Nut/M12_Hex_Nut.json,0.9999712705610059,0.9999712705610059,0.9999712705610059,3.1374653456858807e-06,3.1374653456858807e-06,3.1374653456858807e-06,0.00016635656551100553,0.00016635656551100553
True nut family crops,gemma4:12b,state_303,M12_Hex_Nut,hex_nut,M16_Hex_Nut,hex_nut,True,False,False,A,../vlm_four_scene_20260925/raw/gemma4-12b/state_303/M12_Hex_Nut/M16_Hex_Nut.json,0.9995537400348709,0.9995537400348709,0.9995537400348709,4.526428490659101e-08,4.526428490659101e-08,4.526428490659101e-08,A,gemma4-12b/responses/state_303/M12_Hex_Nut/M16_Hex_Nut.json,0.9999603033050728,0.9999603033050728,0.9999603033050728,1.8929883141482798e-06,1.8929883141482798e-06,1.8929883141482798e-06,0.00040656327020194283,0.00040656327020194283
True nut family crops,gemma4:12b,state_303,M16_Hex_Nut,hex_nut,M16_Hex_Nut,hex_nut,True,True,False,A,../vlm_four_scene_20260925/raw/gemma4-12b/state_303/M16_Hex_Nut/M16_Hex_Nut.json,0.999869465820847,0.999869465820847,0.999869465820847,4.477023068178723e-08,4.477023068178723e-08,4.477023068178723e-08,A,gemma4-12b/responses/state_303/M16_Hex_Nut/M16_Hex_Nut.json,0.9999611377700629,0.9999611377700629,0.9999611377700629,2.7812232607228577e-06,2.7812232607228577e-06,2.7812232607228577e-06,9.167194921588795e-05,9.167194921588795e-05
